1	32.8266	35.4937
2	29.2838	31.9713
3	28.9418	29.7577
4	26.9781	29.2298
5	26.8814	27.9277
6	26.5365	27.3655
7	26.1471	26.9917
8	26.1471	26.8004
9	25.2055	26.5972
10	22.9906	25.9052
11	22.9906	24.2068
12	22.9906	23.6645
13	22.9906	23.4791
14	22.9906	23.2608
15	22.2534	23.1249
16	22.2534	22.995
17	22.204	22.6614
18	21.6249	22.4955
19	21.3543	21.9735
20	21.6249	22.0027
21	20.1187	21.8501
22	20.1187	21.2652
23	20.0066	20.5801
24	19.9391	20.1907
25	19.4774	19.9996
26	19.3305	19.8647
27	19.3331	19.744
28	19.2056	19.5581
29	19.461	19.6437
30	18.0494	19.405
31	18.0494	19.3373
32	19.3634	19.9407
33	19.3305	19.8183
34	19.3634	19.7195
35	19.3634	19.5708
36	19.3634	19.5318
37	19.3284	19.4401
38	19.2688	19.4233
39	19.3634	19.4419
40	19.3499	19.452
41	19.0872	19.4545
42	19.0872	19.3423
43	19.0872	19.3389
44	19.0872	19.3014
45	19.0872	19.3068
46	18.9546	19.2198
47	19.0872	19.2717
48	18.7902	19.2113
49	18.5742	19.1539
50	18.4171	18.8905
51	18.3517	18.8585
52	18.1743	18.717
53	18.2608	18.8791
54	18.1494	18.464
55	17.915	18.3692
56	17.915	18.3167
57	17.915	18.2738
58	17.915	18.232
59	17.8286	18.235
60	17.8286	18.0851
61	17.8286	18.036
62	17.6262	17.9717
63	17.5955	18.0006
64	17.5955	18.3336
65	17.5955	18.021
66	17.8286	18.1198
67	17.8286	18.0877
68	17.7744	18.1065
69	17.682	18.3687
70	17.5414	18.3354
71	17.5414	18.0614
72	17.5414	17.9844
73	17.5414	18.1182
74	17.6279	18.4326
75	17.2385	18.1434
76	17.2385	17.9969
77	16.9284	17.5708
78	17.2385	17.5379
79	16.7156	17.3835
80	16.7156	17.2166
81	15.9457	16.9609
82	14.5499	16.433
83	14.2367	15.1773
84	14.2367	14.63
85	14.2367	14.5399
86	14.2367	14.5399
87	14.2367	14.5851
88	14.2367	14.522
89	14.2367	14.4348
90	14.2225	14.417
91	14.2367	14.3779
92	13.3382	14.4259
93	14.2367	14.4212
94	14.2034	14.4033
95	14.2034	14.3479
96	13.4815	14.3997
97	13.3382	14.0373
98	13.3382	13.8806
99	13.3382	13.462
100	13.3377	13.7721
101	13.0993	13.3578
102	13.0993	13.3188
103	13.0972	13.3551
104	13.0972	13.2545
105	13.0993	13.3214
106	13.0993	13.3461
107	13.0993	13.3522
108	13.0993	13.2339
109	13.0993	13.3579
110	13.0993	13.2849
111	12.7886	13.2282
112	12.7886	13.2244
113	12.7886	13.2151
114	12.7828	13.2598
115	12.7828	13.0199
116	12.7828	13.1212
117	12.7828	12.9847
118	12.7828	12.9253
119	12.7828	12.9931
120	12.7828	12.7994
121	12.7828	12.809
122	12.7828	12.8145
123	12.7828	12.8181
124	12.7828	12.8366
125	12.7828	12.8333
126	12.7828	12.8586
127	12.7828	12.8584
128	12.7828	12.8641
129	12.7828	12.854
130	12.7828	12.8986
131	12.7886	12.8611
132	12.7828	12.8433
133	12.7828	12.854
134	12.7886	12.9008
135	12.7886	12.883
136	12.8615	12.9851
137	12.8615	12.8682
138	12.7289	12.8579
139	12.7289	12.8412
140	12.7289	12.8587
141	12.8615	12.8657
142	12.8615	12.8693
143	12.8615	12.8692
144	12.8615	12.8673
145	12.8615	12.8714
146	12.8615	12.8667
147	12.8615	12.8665
148	12.8615	12.8701
149	12.7725	12.8708
150	12.7725	12.8495
151	12.7725	12.8463
152	12.7725	12.8545
153	12.7391	12.8209
154	12.7391	12.821
155	12.7391	12.9433
156	12.5748	12.955
157	12.5748	12.7468
158	12.5871	12.7524
159	12.4858	12.7346
160	12.4858	12.697
161	12.4021	12.5992
162	12.3687	12.5218
163	11.8178	12.5181
164	11.8178	12.6907
165	12.0801	12.6161
166	12.0801	12.6313
167	12.0711	12.3364
168	12.0311	12.2806
169	12.0222	12.3237
170	12.0298	12.3466
171	12.0208	12.1494
172	12.0298	12.067
173	12.0298	12.0422
174	11.9986	12.0428
175	11.9986	12.034
176	11.9986	12.0298
177	11.9964	12.0277
178	11.9964	12.0235
179	11.9964	12.0464
180	11.9964	12.061
181	11.9964	12.037
182	11.9874	12.0169
183	11.9874	12.0036
184	11.9874	12.0075
185	11.9897	12.0146
186	11.9897	12.003
187	11.9874	12.4038
188	11.9334	12.5184
189	11.9334	12.1026
190	11.9334	12.0836
191	11.9311	12.0258
192	11.9334	12.0583
193	11.9334	12.0692
194	11.9334	12.0133
195	11.9137	12.0267
196	11.9137	12.077
