1	5.79103	0
2	4.96315	0.585401
3	4.8109	0.409586
4	4.8886	0.314473
5	5.08097	0.304789
6	5.09722	0.254423
7	4.92005	0.272878
8	5.00735	0.252346
9	5.0886	0.237029
10	5.07698	0.213611
11	5.10777	0.196399
12	5.18979	0.196412
13	5.17663	0.181743
14	5.02243	0.22485
15	5.10549	0.224675
16	5.1848	0.224196
17	5.09493	0.22831
18	5.20579	0.241042
19	5.25963	0.234291
20	5.25218	0.222695
21	5.25563	0.212117
22	5.29532	0.206155
23	5.29107	0.197235
24	5.20648	0.206359
25	5.26286	0.205661
26	5.30087	0.201234
27	5.30206	0.193785
28	5.31813	0.187529
29	5.28888	0.18333
30	5.2757	0.177692
31	5.23817	0.175879
32	5.28494	0.176493
33	5.24381	0.175872
34	5.21077	0.173776
35	5.24312	0.171796
36	5.27485	0.169928
37	5.26039	0.165949
38	5.2763	0.162344
39	5.35482	0.176147
40	5.36527	0.172054
41	5.34773	0.168749
42	5.32344	0.166471
43	5.32728	0.162644
44	5.31447	0.15945
45	5.32997	0.156658
46	5.33428	0.153312
47	5.31974	0.150737
48	5.29986	0.148903
49	5.31288	0.146433
50	5.31796	0.143592
51	5.31036	0.140978
52	5.31788	0.138467
53	5.307	0.136282
54	5.34062	0.137844
55	5.3443	0.135387
56	5.35388	0.133307
57	5.34769	0.131112
58	5.32572	0.130679
59	5.33565	0.128841
60	5.34455	0.127
61	5.32584	0.126288
62	5.32735	0.12426
63	5.34085	0.123019
64	5.34255	0.121109
65	5.31639	0.122036
66	5.31707	0.120189
67	5.31494	0.118414
68	5.292	0.118873
69	5.28792	0.117221
70	5.29833	0.116007
71	5.29537	0.114411
72	5.28504	0.113288
73	5.30207	0.113009
74	5.30204	0.111482
75	5.30235	0.109996
76	5.29676	0.108691
77	5.29016	0.10748
78	5.2983	0.10641
79	5.3094	0.105641
80	5.30759	0.104336
81	5.2968	0.103603
82	5.29961	0.102378
83	5.30642	0.101371
84	5.30419	0.100188
85	5.30393	0.0990099
86	5.30809	0.0979458
87	5.30447	0.0968869
88	5.30967	0.0959255
89	5.29896	0.095443
90	5.29487	0.0944703
91	5.29086	0.0935171
92	5.29874	0.0928317
93	5.3051	0.0920511
94	5.29879	0.0912877
95	5.30277	0.0904135
96	5.29366	0.0899293
97	5.2902	0.0890687
98	5.30415	0.0892457
99	5.32776	0.0914141
100	5.31927	0.0908934
