1.29	-0.653819	0.000747031	17.4607	0.109499	193.021	2.44669
1.3	-0.650207	0.000721284	17.3443	0.110109	187.814	2.2701
1.31	-0.646727	0.000714873	17.1868	0.108196	184.247	2.2495
1.32	-0.643185	0.000693587	17.0429	0.105408	180.752	2.20703
1.33	-0.63953	0.000696806	16.9286	0.104676	176.937	2.14965
1.34	-0.635944	0.00068984	16.7828	0.0956056	172.386	2.11847
1.35	-0.632433	0.00070585	16.6337	0.0962117	169.311	2.07367
1.36	-0.629253	0.000707486	16.5371	0.0988763	165.708	2.02063
1.37	-0.625853	0.000700048	16.3529	0.0965954	162.549	1.92488
1.38	-0.622597	0.000693528	16.241	0.090545	158.542	1.86678
1.39	-0.619062	0.000683829	16.1497	0.0909782	155.468	1.82941
1.4	-0.615699	0.000677983	15.9677	0.0886603	152.336	1.77183
1.41	-0.612639	0.000676026	15.8346	0.0878639	149.395	1.78219
1.42	-0.609432	0.00068718	15.6966	0.0864845	146.907	1.76376
1.43	-0.606238	0.000682101	15.5957	0.0854665	143.868	1.76385
1.44	-0.603173	0.00069386	15.4413	0.0882319	142.046	1.7003
1.45	-0.600132	0.000675922	15.34	0.0869545	139.478	1.59782
1.46	-0.597078	0.000667251	15.1972	0.0867266	137.592	1.53865
1.47	-0.593915	0.00063787	15.0959	0.0908866	135.702	1.51605
1.48	-0.590938	0.000633482	15.0081	0.0903036	133.727	1.54526
1.49	-0.587814	0.00061155	14.8925	0.0928727	131.108	1.49605
1.5	-0.584642	0.000609455	14.775	0.0871686	128.486	1.44083
1.51	-0.581435	0.000607524	14.6817	0.086357	125.914	1.43573
1.52	-0.578379	0.000609274	14.5803	0.0821068	123.891	1.47803
1.53	-0.575416	0.000595201	14.4647	0.082245	122.112	1.47684
1.54	-0.572787	0.00061542	14.3326	0.0811647	120.525	1.48445
1.55	-0.570206	0.000609409	14.2063	0.0794191	119.048	1.4457
1.56	-0.567346	0.000586011	14.1021	0.0804477	117.742	1.42287
1.57	-0.564395	0.000576344	13.987	0.0797701	115.88	1.36518
1.58	-0.561736	0.000585716	13.8999	0.0808178	113.951	1.31998
1.59	-0.559147	0.000581711	13.8034	0.0795429	112.3	1.29369
1.6	-0.556294	0.000583761	13.6934	0.079388	110.634	1.27191
1.61	-0.553584	0.00056116	13.5726	0.079633	109.254	1.20074
1.62	-0.5509	0.000553446	13.4692	0.0788349	107.972	1.15804
1.63	-0.548186	0.000556408	13.3571	0.0766416	106.233	1.12791
1.64	-0.545608	0.000549902	13.2351	0.0759715	104.546	1.09264
1.65	-0.54288	0.000553209	13.1007	0.0749045	103.135	1.06653
1.66	-0.540413	0.000549036	12.9759	0.0737021	101.895	1.04864
1.67	-0.537847	0.000550004	12.8926	0.0714072	100.374	1.04959
1.68	-0.535232	0.00054646	12.7882	0.0714025	99.129	1.08237
1.69	-0.532682	0.000536669	12.6679	0.0697454	97.9686	1.03169
1.7	-0.530138	0.000531813	12.5451	0.0686519	96.8023	1.03967
1.71	-0.527464	0.0005274	12.4384	0.0691119	95.4038	1.01209
1.72	-0.524979	0.000530558	12.3537	0.070077	94.0716	1.01582
1.73	-0.522554	0.000533278	12.2364	0.0696968	93.1266	1.02171
1.74	-0.520046	0.000545861	12.1332	0.0688537	91.9289	0.999026
1.75	-0.517604	0.000561628	12.0329	0.070949	90.5667	0.958319
1.76	-0.5153	0.000563089	11.9213	0.0680737	89.3269	0.943542
1.77	-0.513025	0.000578759	11.8168	0.0684756	88.3566	0.934282
1.78	-0.510841	0.000588826	11.7116	0.0667428	87.2085	0.909518
1.79	-0.508447	0.000595325	11.6459	0.0654385	86.1411	0.896223
1.8	-0.505913	0.000594587	11.5664	0.0644346	84.8695	0.882677
1.81	-0.503668	0.000606671	11.4668	0.0655772	84.0451	0.870774
1.82	-0.501531	0.000595438	11.3724	0.066286	82.9467	0.858421
1.83	-0.499196	0.000576271	11.2777	0.0636371	81.8936	0.835339
1.84	-0.497125	0.000582878	11.188	0.0633143	80.8888	0.801909
1.85	-0.494825	0.000577391	11.1094	0.0619887	79.8098	0.783042
1.86	-0.49243	0.000588516	11.013	0.0619373	78.8327	0.763341
1.87	-0.490243	0.000568045	10.9289	0.0616446	78.056	0.746342
1.88	-0.488107	0.000571394	10.8556	0.0620721	77.1415	0.722959
1.89	-0.485962	0.000573861	10.7871	0.0612665	76.3492	0.711442
1.9	-0.483605	0.000564648	10.7043	0.0588543	75.4954	0.712032
1.91	-0.481424	0.000562478	10.6133	0.0599506	74.6358	0.693036
1.92	-0.479342	0.000554624	10.5271	0.0604032	73.7805	0.68533
1.93	-0.477211	0.000565673	10.4282	0.0604147	73.0307	0.674576
1.94	-0.475145	0.000580818	10.3522	0.060118	72.4228	0.658572
1.95	-0.473013	0.00057201	10.2736	0.057995	71.6088	0.652474
1.96	-0.470929	0.000566602	10.1934	0.0560961	70.8781	0.639665
1.97	-0.468853	0.000568544	10.0944	0.0561166	70.0223	0.612584
1.98	-0.466903	0.000561864	10.0398	0.0545631	69.4464	0.611781
1.99	-0.464969	0.000553769	9.97033	0.0544399	68.6285	0.602532
2.0	-0.46289	0.000544493	9.90682	0.0537187	67.7955	0.593178
