#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         573     2.80545     1.98976    0.018249
         574      2.6703     1.99095   0.0182557
         575     2.20927     1.99133   0.0182279
         576      2.2987     1.99186    0.018204
         577     1.97981     1.99184   0.0181725
         578     1.91587     1.99171   0.0181415
         579     1.61554     1.99106   0.0181218
         580     2.04705     1.99116   0.0180909
         581     1.81994     1.99086   0.0180621
         582     1.59968     1.99019   0.0180436
         583     1.47296      1.9893   0.0180344
         584      1.5793      1.9886   0.0180172
         585      1.3888     1.98757   0.0180156
         586     1.45691     1.98667   0.0180076
         587     1.56506     1.98595   0.0179912
         588     1.52326     1.98516   0.0179778
         589     1.54948     1.98442   0.0179625
         590     1.73483       1.984    0.017937
         591     1.67259     1.98347   0.0179144
         592     1.68497     1.98297   0.0178913
         593      1.9054     1.98284   0.0178616
         594     1.99397     1.98286   0.0178315
         595     1.93946     1.98278   0.0178017
         596     2.06493     1.98292   0.0177723
         597     2.00738     1.98296   0.0177426
         598     2.04175     1.98306   0.0177132
         599     1.72982     1.98264   0.0176887
         600     1.42215      1.9817   0.0176839
         601     1.65383     1.98116   0.0176629
         602     1.87506     1.98098   0.0176344
         603     1.80639     1.98069   0.0176075
         604      1.9346     1.98062   0.0175785
         605     1.97458     1.98061   0.0175495
         606      1.8246     1.98035   0.0175224
         607     1.94551     1.98029   0.0174936
         608     1.85469     1.98009   0.0174661
         609     1.61111     1.97948   0.0174479
         610     1.69033     1.97901   0.0174257
         611     1.65753     1.97848   0.0174052
         612     1.65599     1.97795   0.0173847
         613     1.61124     1.97735   0.0173666
         614     1.14395       1.976   0.0173913
         615     1.16406     1.97468   0.0174131
         616     1.50075     1.97391   0.0174018
         617       1.507     1.97315     0.01739
         618     1.44758      1.9723   0.0173827
         619     1.88334     1.97216   0.0173552
         620     1.90767     1.97205   0.0173275
         621     1.42957     1.97118   0.0173216
         622     1.58168     1.97055   0.0173051
         623      1.6806     1.97009   0.0172836
         624     1.48164      1.9693   0.0172736
         625     1.45158     1.96848   0.0172658
         626      1.2895     1.96739   0.0172722
         627     1.50015     1.96665   0.0172608
         628     1.67056     1.96617   0.0172397
         629     1.57094     1.96555   0.0172238
         630     1.56774     1.96492    0.017208
         631     1.70638     1.96451   0.0171856
         632     1.36751     1.96356   0.0171843
         633      1.6282     1.96303   0.0171654
         634      2.1056     1.96326   0.0171398
         635     2.50676     1.96411   0.0171341
         636     2.03016     1.96422   0.0171075
         637     1.62223     1.96368   0.0170891
         638     1.89675     1.96357   0.0170626
         639     1.95518     1.96356   0.0170359
         640     2.11334     1.96379   0.0170109
         641      2.2426     1.96423   0.0169899
         642     2.19372     1.96459   0.0169672
         643     2.01894     1.96467    0.016941
         644     1.52717     1.96399   0.0169283
         645     1.99311     1.96404   0.0169022
         646     2.12709     1.96429   0.0168779
         647     2.13589     1.96456   0.0168539
         648     1.90891     1.96447   0.0168281
         649     1.96096     1.96446   0.0168022
         650     1.83144     1.96426   0.0167776
         651     1.74979     1.96393    0.016755
         652      2.1474     1.96421   0.0167317
         653     2.41911     1.96491   0.0167206
         654     2.10428     1.96512   0.0166963
         655     2.25779     1.96557   0.0166768
         656     1.94245     1.96553   0.0166514
         657     2.14666     1.96581   0.0166284
         658     1.99044     1.96585   0.0166032
         659     1.74158     1.96551   0.0165814
         660      1.8404     1.96532   0.0165574
         661     2.06365     1.96546    0.016533
         662     2.31746       1.966   0.0165166
         663     2.36786      1.9666   0.0165028
         664     2.25097     1.96703   0.0164835
         665     2.14647      1.9673   0.0164609
         666     1.97055     1.96731   0.0164362
         667     1.95753     1.96729   0.0164116
         668     1.89681     1.96719   0.0163874
         669     2.33668     1.96774   0.0163722
         670     2.36968     1.96834   0.0163587
         671     2.05279     1.96846   0.0163348
         672     2.33532     1.96901   0.0163196
         673     2.20312     1.96936   0.0162991
         674     2.24651     1.96977   0.0162801
         675     2.06269     1.96991   0.0162566
         676     1.71635     1.96953   0.0162368
         677     2.08447      1.9697   0.0162137
         678     2.22593     1.97008   0.0161942
         679     2.40692     1.97072   0.0161831
         680     2.13763     1.97097   0.0161612
         681     1.74086     1.97063    0.016141
         682     2.38649     1.97124   0.0161289
         683       2.394     1.97186   0.0161171
         684     2.38182     1.97246   0.0161047
         685     2.22063     1.97282   0.0160853
         686     2.39368     1.97343   0.0160735
         687     2.12061     1.97365   0.0160515
         688     1.79755     1.97339   0.0160302
         689     1.81405     1.97316   0.0160086
         690     1.93978     1.97311   0.0159855
         691     2.09608     1.97329   0.0159634
         692     2.31174     1.97378   0.0159478
         693     2.30605     1.97426    0.015932
         694     2.30359     1.97473   0.0159161
         695     2.26481     1.97515   0.0158987
         696     2.80784     1.97635   0.0159208
         697     2.49035     1.97708    0.015915
         698     2.41132     1.97771   0.0159044
         699     2.31719     1.97819    0.015889
         700     1.73101     1.97784   0.0158702
         701     2.31737     1.97832    0.015855
         702     2.07015     1.97845    0.015833
         703     1.95864     1.97843   0.0158105
         704     2.33109     1.97893   0.0157959
         705     1.83955     1.97873   0.0157748
         706      2.1279     1.97894   0.0157538
         707     1.94243     1.97889   0.0157316
         708     1.93648     1.97883   0.0157095
         709     2.13407     1.97905   0.0156889
         710     2.64363     1.97998   0.0156947
         711     2.81464     1.98116   0.0157165
         712     2.69059     1.98215   0.0157259
         713     2.67277     1.98312   0.0157337
         714     2.61093       1.984   0.0157362
         715     2.70402     1.98501   0.0157464
         716     2.65937     1.98595   0.0157525
         717      2.8386     1.98714   0.0157754
         718     2.80474     1.98828   0.0157945
         719     2.88628     1.98953   0.0158218
         720     2.79412     1.99065   0.0158392
         721     2.97307     1.99201   0.0158758
         722     2.66128     1.99293   0.0158808
         723     2.36739     1.99345   0.0158673
         724     2.45404     1.99409   0.0158581
         725     1.91747     1.99398   0.0158366
         726     1.70692     1.99359   0.0158197
         727     1.67746     1.99315   0.0158039
         728     2.11629     1.99332   0.0157831
         729     2.01528     1.99335   0.0157615
         730     1.72406     1.99298   0.0157442
         731     1.74842     1.99265   0.0157263
         732     1.85532     1.99246   0.0157059
         733     1.56228     1.99187   0.0156954
         734     1.69934     1.99148   0.0156791
         735     2.49732     1.99216   0.0156729
