#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         664    -7.56811    -7.55744  0.00440712
         665    -7.53286    -7.55741  0.00440065
         666    -7.62794    -7.55751  0.00439531
         667     -7.6317    -7.55762  0.00439013
         668    -7.58085    -7.55766   0.0043837
         669     -7.6241    -7.55776  0.00437827
         670    -7.62865    -7.55786  0.00437301
         671    -7.58883    -7.55791  0.00436674
         672    -7.60634    -7.55798  0.00436083
         673    -7.62141    -7.55808  0.00435537
         674    -7.50361    -7.55799  0.00434966
         675    -7.51547    -7.55793  0.00434367
         676    -7.47067     -7.5578  0.00433917
         677    -7.37507    -7.55753  0.00434114
         678    -7.43138    -7.55735  0.00433873
         679    -7.46584    -7.55721  0.00433443
         680    -7.50455    -7.55713  0.00432875
         681    -7.45312    -7.55698  0.00432508
         682    -7.52258    -7.55693  0.00431904
         683    -7.49975    -7.55685  0.00431352
         684    -7.49188    -7.55675  0.00430826
         685    -7.50296    -7.55667  0.00430269
         686    -7.54571    -7.55666  0.00429645
         687    -7.56216    -7.55667   0.0042902
         688    -7.66417    -7.55682  0.00428681
         689    -7.70945    -7.55704  0.00428631
         690    -7.65494    -7.55719  0.00428244
         691    -7.62537    -7.55728  0.00427738
         692    -7.66513    -7.55744  0.00427404
         693    -7.61266    -7.55752  0.00426861
         694     -7.6549    -7.55766  0.00426477
         695    -7.66514    -7.55781  0.00426144
         696    -7.66278    -7.55797  0.00425798
         697    -7.69799    -7.55817  0.00425661
         698     -7.7238     -7.5584  0.00425712
         699    -7.67125    -7.55857  0.00425409
         700    -7.68793    -7.55875  0.00425202
         701    -7.65281    -7.55888  0.00424807
         702    -7.57059     -7.5589  0.00424206
         703    -7.50493    -7.55882  0.00423672
         704    -7.50987    -7.55875  0.00423127
         705    -7.53139    -7.55872  0.00422545
         706    -7.52507    -7.55867  0.00421973
         707    -7.39137    -7.55843  0.00422039
         708    -7.41969    -7.55824  0.00421898
         709    -7.54869    -7.55822  0.00421305
         710    -7.49501    -7.55813  0.00420805
         711    -7.53943    -7.55811  0.00420222
         712    -7.61707    -7.55819  0.00419713
         713    -7.66215    -7.55834  0.00419378
         714    -7.62872    -7.55843  0.00418906
         715    -7.63373    -7.55854  0.00418453
         716    -7.60364     -7.5586  0.00417916
         717    -7.67002    -7.55876  0.00417622
         718    -7.70446    -7.55896  0.00417533
         719    -7.78059    -7.55927  0.00418088
         720    -7.71636    -7.55949  0.00418076
         721    -7.69996    -7.55968   0.0041795
         722    -7.63426    -7.55979  0.00417499
         723    -7.63048    -7.55988  0.00417036
         724    -7.72093    -7.56011  0.00417053
         725    -7.66752    -7.56025  0.00416741
         726    -7.62451    -7.56034  0.00416261
         727    -7.60379     -7.5604  0.00415731
         728    -7.50337    -7.56032  0.00415234
         729    -7.48884    -7.56023   0.0041478
         730    -7.51216    -7.56016  0.00414264
         731    -7.51143    -7.56009  0.00413751
         732    -7.46364    -7.55996  0.00413395
         733    -7.47186    -7.55984  0.00413006
         734    -7.36556    -7.55958  0.00413291
         735    -7.47579    -7.55946  0.00412886
         736    -7.52565    -7.55942   0.0041235
         737    -7.46906    -7.55929  0.00411973
         738    -7.49105     -7.5592  0.00411519
         739    -7.54117    -7.55918  0.00410969
         740    -7.58067    -7.55921  0.00410424
         741    -7.58251    -7.55924  0.00409882
         742    -7.60229     -7.5593  0.00409371
         743    -7.61095    -7.55936  0.00408879
         744    -7.61952    -7.55945  0.00408409
         745     -7.6335    -7.55955  0.00407982
         746    -7.64827    -7.55966  0.00407608
         747    -7.65679    -7.55979   0.0040727
         748    -7.61697    -7.55987  0.00406797
         749    -7.52766    -7.55983  0.00406277
         750    -7.50599    -7.55976  0.00405798
         751    -7.54015    -7.55973  0.00405267
         752     -7.4351    -7.55956  0.00405066
         753    -7.42889    -7.55939    0.004049
         754    -7.43711    -7.55923  0.00404688
         755    -7.42099    -7.55905  0.00404566
         756    -7.49619    -7.55896  0.00404116
         757    -7.47194    -7.55885  0.00403746
         758    -7.45666    -7.55871  0.00403438
         759    -7.35943    -7.55845   0.0040376
         760    -7.35945    -7.55819  0.00404077
         761    -7.44053    -7.55803  0.00403841
         762     -7.4564     -7.5579  0.00403532
         763    -7.49336    -7.55782  0.00403091
         764    -7.46229    -7.55769  0.00402758
         765     -7.4714    -7.55758  0.00402389
         766    -7.43645    -7.55742  0.00402174
         767    -7.50497    -7.55735  0.00401708
         768    -7.48048    -7.55725   0.0040131
         769    -7.49043    -7.55716  0.00400882
         770    -7.36329    -7.55691  0.00401151
         771    -7.40123    -7.55671  0.00401139
         772    -7.34723    -7.55644  0.00401536
         773    -7.34883    -7.55617  0.00401914
         774    -7.35418    -7.55591  0.00402241
         775    -7.41001    -7.55572  0.00402162
         776    -7.48343    -7.55563  0.00401752
         777    -7.45107    -7.55549   0.0040146
         778    -7.47689    -7.55539  0.00401071
         779    -7.56316     -7.5554  0.00400557
         780    -7.55304     -7.5554  0.00400044
         781    -7.48619    -7.55531   0.0039963
         782    -7.54906     -7.5553   0.0039912
         783    -7.52159    -7.55526  0.00398633
         784    -7.46785    -7.55515  0.00398281
         785     -7.4919    -7.55507  0.00397855
         786    -7.52801    -7.55503  0.00397363
         787    -7.53364    -7.55501  0.00396868
         788    -7.50751    -7.55495   0.0039641
         789    -7.53835    -7.55492  0.00395913
         790    -7.57428    -7.55495   0.0039542
         791    -7.68657    -7.55512   0.0039527
         792    -7.59991    -7.55517  0.00394811
         793    -7.59183    -7.55522   0.0039434
         794    -7.51016    -7.55516  0.00393884
         795    -7.51841    -7.55512  0.00393416
         796    -7.53614    -7.55509  0.00392929
         797    -7.51286    -7.55504  0.00392472
         798    -7.50654    -7.55498  0.00392027
         799    -7.54186    -7.55496   0.0039154
         800    -7.66515     -7.5551  0.00391293
         801     -7.5675    -7.55511  0.00390807
         802    -7.56044    -7.55512   0.0039032
         803    -7.55478    -7.55512  0.00389834
         804    -7.49999    -7.55505   0.0038941
         805    -7.49512    -7.55498  0.00388997
         806    -7.54509    -7.55497  0.00388516
         807    -7.59119    -7.55501  0.00388061
         808    -7.47361    -7.55491  0.00387711
         809    -7.47165    -7.55481  0.00387369
         810    -7.40087    -7.55462  0.00387356
         811    -7.38168     -7.5544  0.00387465
         812    -7.39775    -7.55421  0.00387468
         813    -7.33732    -7.55394  0.00387909
         814    -7.44595    -7.55381  0.00387659
         815    -7.49765    -7.55374  0.00387245
         816    -7.47737    -7.55365  0.00386883
         817    -7.45068    -7.55352  0.00386615
         818    -7.46431    -7.55341  0.00386296
         819    -7.45368    -7.55329  0.00386016
         820    -7.50693    -7.55324  0.00385587
         821    -7.49714    -7.55317  0.00385178
         822    -7.57163    -7.55319  0.00384716
         823    -7.53944    -7.55317  0.00384252
         824    -7.54563    -7.55316  0.00383787
         825     -7.5245    -7.55313  0.00383337
         826    -7.61346     -7.5532  0.00382943
         827    -7.62823    -7.55329  0.00382587
         828    -7.62066    -7.55337  0.00382212
         829    -7.61572    -7.55345  0.00381824
         830    -7.61528    -7.55352  0.00381437
         831    -7.61837     -7.5536  0.00381058
         832    -7.58998    -7.55365  0.00380625
         833    -7.62629    -7.55373  0.00380268
         834    -7.64442    -7.55384  0.00379967
         835    -7.65356    -7.55396    0.003797
         836    -7.53181    -7.55393  0.00379255
         837    -7.57495    -7.55396   0.0037881
         838    -7.55323    -7.55396  0.00378358
         839    -7.58953      -7.554  0.00377931
         840    -7.57216    -7.55402  0.00377487
         841    -7.61599     -7.5541   0.0037711
         842    -7.62999    -7.55419   0.0037677
         843    -7.64395    -7.55429  0.00376474
         844    -7.54924    -7.55429  0.00376028
         845    -7.52619    -7.55425  0.00375598
         846    -7.53601    -7.55423   0.0037516
         847    -7.57353    -7.55425  0.00374724
         848    -7.58627    -7.55429  0.00374301
         849    -7.43934    -7.55416  0.00374105
         850    -7.44364    -7.55403  0.00373891
         851    -7.50305    -7.55397  0.00373499
         852    -7.44827    -7.55384  0.00373267
         853    -7.41609    -7.55368  0.00373179
         854    -7.38157    -7.55348  0.00373285
         855    -7.40356     -7.5533   0.0037326
         856    -7.37831     -7.5531  0.00373384
         857     -7.4243    -7.55295   0.0037325
         858      -7.436    -7.55281  0.00373064
         859    -7.54008     -7.5528  0.00372633
         860    -7.55188     -7.5528    0.003722
         861    -7.58712    -7.55284  0.00371789
         862    -7.57506    -7.55286  0.00371366
         863    -7.57432    -7.55289  0.00370944
         864    -7.58093    -7.55292  0.00370529
         865    -7.51091    -7.55287  0.00370133
         866    -7.55452    -7.55287  0.00369705
         867    -7.61167    -7.55294  0.00369341
         868    -7.63121    -7.55303  0.00369026
         869    -7.68197    -7.55318  0.00368899
         870    -7.60312    -7.55324   0.0036852
         871    -7.58741    -7.55328  0.00368118
         872    -7.64523    -7.55338  0.00367846
         873    -7.59264    -7.55343  0.00367452
         874    -7.70221     -7.5536  0.00367426
         875    -7.61444    -7.55367  0.00367072
         876    -7.66047    -7.55379  0.00366855
         877    -7.59226    -7.55383  0.00366463
         878    -7.53178    -7.55381  0.00366055
         879    -7.50326    -7.55375  0.00365683
         880    -7.46617    -7.55365  0.00365403
         881    -7.44509    -7.55353  0.00365196
         882    -7.46175    -7.55342   0.0036493
         883    -7.43258    -7.55329  0.00364774
         884    -7.38132    -7.55309  0.00364879
         885    -7.38597     -7.5529  0.00364955
         886    -7.41931    -7.55275  0.00364855
         887    -7.29726    -7.55246  0.00365579
         888    -7.33404    -7.55222  0.00365993
         889    -7.33265    -7.55197  0.00366414
         890    -7.43714    -7.55184   0.0036623
         891    -7.41113    -7.55168  0.00366159
         892    -7.46258    -7.55158  0.00365885
         893    -7.37153    -7.55138   0.0036603
         894    -7.42933    -7.55125  0.00365875
         895    -7.44957    -7.55113  0.00365643
         896     -7.4757    -7.55105  0.00365331
         897     -7.4206     -7.5509  0.00365214
         898    -7.47744    -7.55082  0.00364898
         899    -7.45264    -7.55071  0.00364656
         900    -7.56657    -7.55073  0.00364255
         901    -7.56829    -7.55075  0.00363856
         902    -7.57471    -7.55078  0.00363462
         903    -7.53373    -7.55076  0.00363065
         904    -7.55038    -7.55076  0.00362663
         905    -7.53455    -7.55074  0.00362267
         906    -7.53164    -7.55072  0.00361873
         907    -7.49651    -7.55066  0.00361523
         908    -7.51295    -7.55062  0.00361149
         909    -7.45162    -7.55051  0.00360916
         910    -7.47311    -7.55042   0.0036062
         911    -7.54123    -7.55041  0.00360225
         912    -7.51084    -7.55037  0.00359856
         913    -7.58956    -7.55041  0.00359488
         914    -7.56091    -7.55042  0.00359096
         915    -7.45675    -7.55032   0.0035885
         916    -7.49013    -7.55026  0.00358518
         917    -7.53572    -7.55024  0.00358131
         918    -7.54171    -7.55023  0.00357742
         919    -7.61954    -7.55031  0.00357432
         920    -7.58122    -7.55034  0.00357059
         921    -7.58151    -7.55037  0.00356688
         922    -7.49103    -7.55031  0.00356359
         923    -7.52938    -7.55029   0.0035598
         924    -7.60752    -7.55035  0.00355649
         925    -7.50547     -7.5503  0.00355297
         926    -7.43182    -7.55017  0.00355144
         927    -7.48864    -7.55011  0.00354823
         928    -7.50056    -7.55005   0.0035448
         929    -7.54325    -7.55004    0.003541
         930    -7.49438    -7.54998  0.00353769
         931    -7.55041    -7.54998   0.0035339
         932     -7.6207    -7.55006  0.00353092
         933    -7.60788    -7.55012  0.00352768
         934    -7.64405    -7.55022  0.00352533
         935    -7.59376    -7.55027  0.00352187
         936    -7.60402    -7.55033  0.00351858
         937    -7.52686     -7.5503  0.00351491
         938    -7.43288    -7.55018  0.00351339
         939    -7.45767    -7.55008  0.00351103
         940    -7.50005    -7.55003   0.0035077
         941    -7.48712    -7.54996  0.00350461
         942    -7.43496    -7.54984  0.00350301
         943    -7.46195    -7.54974  0.00350054
         944    -7.40276    -7.54959  0.00350029
         945    -7.44691    -7.54948  0.00349827
         946    -7.45365    -7.54938  0.00349604
         947    -7.50425    -7.54933  0.00349267
         948     -7.4925    -7.54927   0.0034895
         949    -7.54067    -7.54926  0.00348584
         950    -7.51841    -7.54923  0.00348232
         951     -7.5563    -7.54924  0.00347867
         952    -7.56597    -7.54925  0.00347506
         953    -7.60411    -7.54931  0.00347189
         954    -7.59061    -7.54935  0.00346852
         955    -7.56671    -7.54937  0.00346493
         956    -7.54777    -7.54937  0.00346131
         957    -7.58598    -7.54941   0.0034579
         958    -7.47754    -7.54933  0.00345511
         959    -7.52063     -7.5493  0.00345164
         960    -7.62072    -7.54938  0.00344884
         961    -7.57295     -7.5494  0.00344534
         962    -7.64385     -7.5495  0.00344316
         963    -7.67618    -7.54963  0.00344209
         964    -7.70323    -7.54979  0.00344221
         965    -7.70998    -7.54996  0.00344264
         966    -7.72266    -7.55014  0.00344372
         967    -7.75056    -7.55034  0.00344639
         968     -7.6141    -7.55041  0.00344346
         969    -7.67439    -7.55054  0.00344228
         970    -7.71547    -7.55071  0.00344293
         971    -7.70911    -7.55087  0.00344324
         972    -7.65467    -7.55098  0.00344136
         973    -7.69201    -7.55112  0.00344087
         974    -7.69356    -7.55127  0.00344045
         975    -7.73015    -7.55145  0.00344181
         976    -7.70579    -7.55161  0.00344191
         977    -7.60624    -7.55167  0.00343884
         978    -7.53333    -7.55165  0.00343538
         979    -7.55223    -7.55165  0.00343187
         980    -7.54871    -7.55165  0.00342837
         981    -7.50831     -7.5516  0.00342516
         982    -7.49564    -7.55154  0.00342214
         983    -7.51613    -7.55151  0.00341885
         984    -7.47833    -7.55143  0.00341618
         985    -7.38271    -7.55126  0.00341701
         986    -7.42138    -7.55113  0.00341608
         987    -7.45303    -7.55103  0.00341407
         988    -7.54394    -7.55102  0.00341062
         989    -7.48047    -7.55095  0.00340791
         990    -7.52931    -7.55093  0.00340454
         991    -7.59366    -7.55097  0.00340138
         992    -7.57573      -7.551  0.00339804
         993    -7.58247    -7.55103  0.00339477
         994    -7.59551    -7.55108  0.00339165
         995    -7.55384    -7.55108  0.00338824
         996    -7.51483    -7.55104  0.00338503
         997    -7.41673    -7.55091  0.00338432
         998    -7.53618    -7.55089  0.00338096
         999    -7.48788    -7.55083  0.00337816
        1000    -7.50777    -7.55079  0.00337506
        1001     -7.4878    -7.55072  0.00337227
        1002    -7.54376    -7.55072  0.00336892
        1003    -7.55038    -7.55072  0.00336556
        1004    -7.54372    -7.55071  0.00336221
        1005    -7.50072    -7.55066  0.00335923
        1006    -7.57616    -7.55068  0.00335599
        1007    -7.57467    -7.55071  0.00335274
        1008    -7.59249    -7.55075  0.00334967
        1009    -7.49063    -7.55069  0.00334688
        1010    -7.51887    -7.55066  0.00334372
        1011    -7.50759    -7.55062  0.00334068
        1012    -7.46805    -7.55053  0.00333838
        1013    -7.49622    -7.55048  0.00333551
        1014    -7.59573    -7.55053  0.00333252
        1015    -7.52318     -7.5505  0.00332935
        1016    -7.47708    -7.55043  0.00332685
        1017     -7.5159    -7.55039  0.00332376
        1018    -7.48128    -7.55032  0.00332118
        1019    -7.39966    -7.55018  0.00332121
        1020    -7.44736    -7.55008  0.00331949
        1021    -7.40665    -7.54994  0.00331921
        1022    -7.31341     -7.5497  0.00332402
        1023    -7.38408    -7.54954  0.00332471
        1024    -7.45092    -7.54945  0.00332286
        1025    -7.43598    -7.54934  0.00332146
        1026    -7.51442     -7.5493   0.0033184
        1027    -7.44493     -7.5492  0.00331672
        1028    -7.50663    -7.54916  0.00331375
        1029    -7.54185    -7.54915  0.00331054
        1030    -7.56648    -7.54917  0.00330737
        1031    -7.47367    -7.54909  0.00330497
        1032    -7.52163    -7.54907  0.00330188
        1033    -7.53501    -7.54905  0.00329871
        1034    -7.55346    -7.54906  0.00329552
        1035    -7.54697    -7.54906  0.00329234
        1036    -7.56545    -7.54907   0.0032892
        1037    -7.55398    -7.54908  0.00328603
        1038    -7.52465    -7.54905  0.00328295
        1039    -7.55191    -7.54906  0.00327979
        1040    -7.40729    -7.54892  0.00327947
        1041    -7.39982    -7.54878  0.00327944
        1042      -7.422    -7.54866  0.00327855
        1043    -7.48569    -7.54859  0.00327596
        1044    -7.59237    -7.54864  0.00327309
        1045    -7.60483    -7.54869   0.0032704
        1046    -7.61345    -7.54875  0.00326786
        1047    -7.60506    -7.54881  0.00326518
        1048     -7.5575    -7.54881  0.00326208
        1049    -7.58741    -7.54885  0.00325918
        1050    -7.57454    -7.54888  0.00325617
        1051    -7.56921     -7.5489  0.00325312
        1052    -7.51738    -7.54887  0.00325017
        1053    -7.55659    -7.54887  0.00324709
        1054    -7.60941    -7.54893  0.00324452
        1055    -7.67162    -7.54905  0.00324353
        1056    -7.71049     -7.5492  0.00324406
        1057    -7.61421    -7.54926  0.00324157
        1058    -7.65966    -7.54937  0.00324019
        1059    -7.63179    -7.54944  0.00323806
        1060    -7.60862     -7.5495  0.00323549
        1061    -7.63155    -7.54958  0.00323336
        1062    -7.57843     -7.5496  0.00323043
        1063    -7.58724    -7.54964  0.00322759
        1064    -7.60178    -7.54969  0.00322493
        1065    -7.62551    -7.54976  0.00322268
        1066    -7.54317    -7.54975  0.00321967
        1067    -7.54513    -7.54975  0.00321665
        1068     -7.5297    -7.54973  0.00321369
        1069      -7.485    -7.54967  0.00321126
        1070    -7.52895    -7.54965  0.00320832
        1071    -7.58505    -7.54968  0.00320549
        1072     -7.5744    -7.54971  0.00320258
        1073    -7.59867    -7.54975  0.00319992
        1074     -7.6075    -7.54981   0.0031974
        1075    -7.64464    -7.54989  0.00319564
        1076    -7.63807    -7.54998  0.00319372
        1077    -7.56349    -7.54999  0.00319078
        1078     -7.6119    -7.55005  0.00318833
        1079    -7.63131    -7.55012  0.00318627
        1080     -7.6105    -7.55018  0.00318381
        1081    -7.62449    -7.55025  0.00318161
        1082    -7.67847    -7.55036  0.00318087
        1083    -7.66002    -7.55046  0.00317955
        1084    -7.66458    -7.55057  0.00317836
        1085    -7.69718    -7.55071   0.0031783
        1086    -7.71252    -7.55085  0.00317886
        1087    -7.68725    -7.55098  0.00317841
        1088    -7.64959    -7.55107  0.00317678
        1089    -7.63458    -7.55115  0.00317479
        1090    -7.63662    -7.55123  0.00317285
        1091    -7.65272    -7.55132   0.0031713
        1092    -7.58335    -7.55135  0.00316853
        1093     -7.5897    -7.55138  0.00316583
        1094    -7.60823    -7.55144  0.00316336
        1095    -7.65805    -7.55153  0.00316197
        1096    -7.62418     -7.5516  0.00315978
        1097     -7.6277    -7.55167  0.00315766
        1098    -7.55431    -7.55167  0.00315479
        1099    -7.66048    -7.55177  0.00315347
        1100    -7.66021    -7.55187  0.00315214
        1101    -7.68237    -7.55199  0.00315151
        1102    -7.62541    -7.55205  0.00314935
        1103     -7.5797    -7.55208   0.0031466
        1104    -7.59862    -7.55212  0.00314403
        1105    -7.50939    -7.55208  0.00314142
        1106    -7.47219    -7.55201  0.00313941
        1107    -7.50036    -7.55196  0.00313692
        1108    -7.48856    -7.55191  0.00313461
        1109    -7.57333    -7.55192  0.00313185
        1110     -7.6438    -7.55201  0.00313012
        1111    -7.56444    -7.55202  0.00312732
        1112    -7.58303    -7.55205  0.00312463
        1113     -7.6287    -7.55212  0.00312258
        1114    -7.67413    -7.55223   0.0031217
        1115    -7.65367    -7.55232  0.00312023
        1116    -7.65369    -7.55241  0.00311875
        1117    -7.66117     -7.5525  0.00311748
        1118    -7.65412     -7.5526  0.00311602
        1119    -7.56235     -7.5526  0.00311324
        1120    -7.55241     -7.5526  0.00311046
        1121    -7.61136    -7.55266  0.00310813
        1122    -7.61833    -7.55271  0.00310591
        1123    -7.61606    -7.55277  0.00310366
        1124    -7.64606    -7.55285  0.00310201
        1125    -7.63902    -7.55293  0.00310019
        1126    -7.69117    -7.55305  0.00309987
        1127      -7.589    -7.55309  0.00309728
        1128    -7.56309    -7.55309  0.00309455
        1129    -7.52391    -7.55307  0.00309192
        1130    -7.44595    -7.55297  0.00309064
        1131    -7.43909    -7.55287  0.00308954
        1132    -7.50607    -7.55283  0.00308709
        1133    -7.49699    -7.55278  0.00308476
        1134    -7.40501    -7.55265  0.00308479
        1135    -7.34312    -7.55247  0.00308759
        1136    -7.41608    -7.55235  0.00308721
        1137    -7.43938    -7.55225  0.00308609
        1138     -7.4629    -7.55217  0.00308438
        1139    -7.43511    -7.55207  0.00308338
        1140    -7.38265    -7.55192  0.00308425
        1141    -7.46946    -7.55185   0.0030824
        1142    -7.50478     -7.5518  0.00307997
        1143    -7.56198    -7.55181  0.00307729
        1144    -7.53024    -7.55179  0.00307466
        1145    -7.55469     -7.5518  0.00307198
        1146     -7.5377    -7.55178  0.00306932
        1147    -7.54383    -7.55178  0.00306665
        1148    -7.54772    -7.55177  0.00306398
        1149    -7.60013    -7.55182   0.0030616
        1150    -7.59741    -7.55186   0.0030592
        1151    -7.55085    -7.55186  0.00305654
        1152    -7.50491    -7.55181  0.00305416
        1153    -7.42873    -7.55171  0.00305338
        1154    -7.42021    -7.55159  0.00305286
        1155     -7.4586    -7.55151  0.00305127
        1156    -7.49007    -7.55146   0.0030491
        1157    -7.50372    -7.55142  0.00304674
        1158    -7.54107    -7.55141  0.00304412
        1159    -7.51495    -7.55138  0.00304166
        1160    -7.58063     -7.5514  0.00303914
        1161     -7.5523     -7.5514  0.00303652
        1162    -7.52379    -7.55138    0.003034
        1163    -7.54341    -7.55137   0.0030314
        1164     -7.4986    -7.55133  0.00302914
        1165    -7.55953    -7.55134  0.00302655
        1166    -7.62048    -7.55139  0.00302453
        1167    -7.59895    -7.55144  0.00302221
        1168    -7.59717    -7.55147  0.00301988
        1169    -7.54653    -7.55147   0.0030173
        1170    -7.51932    -7.55144  0.00301485
        1171    -7.58453    -7.55147   0.0030124
        1172    -7.52028    -7.55144  0.00300995
        1173    -7.61251     -7.5515  0.00300784
        1174    -7.69279    -7.55162  0.00300768
        1175    -7.66928    -7.55172  0.00300679
        1176    -7.68067    -7.55183  0.00300623
        1177    -7.62076    -7.55189  0.00300425
        1178    -7.58625    -7.55191  0.00300184
        1179    -7.63013    -7.55198  0.00300002
        1180    -7.63086    -7.55205  0.00299823
        1181    -7.61219     -7.5521  0.00299612
        1182    -7.55699     -7.5521  0.00299359
        1183    -7.49596    -7.55206  0.00299143
        1184    -7.59089    -7.55209  0.00298909
        1185     -7.5787    -7.55211  0.00298665
        1186    -7.46373    -7.55204  0.00298506
        1187    -7.44054    -7.55194  0.00298402
        1188     -7.5062     -7.5519  0.00298176
        1189    -7.48488    -7.55185  0.00297978
        1190    -7.55944    -7.55185  0.00297729
        1191    -7.60662     -7.5519  0.00297514
        1192    -7.55997    -7.55191  0.00297265
        1193    -7.53453    -7.55189   0.0029702
        1194    -7.51937    -7.55186  0.00296783
        1195    -7.54252    -7.55186  0.00296536
        1196    -7.50438    -7.55182  0.00296315
        1197    -7.50138    -7.55178  0.00296097
        1198     -7.4801    -7.55172   0.0029591
        1199    -7.47696    -7.55165  0.00295729
        1200    -7.53198    -7.55164  0.00295487
