#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         269 5.93371e+07        -nan         nan
         270 1.35562e+11        -nan         nan
         271 1.78876e+11        -nan         nan
         272      590867        -nan         nan
         273 5.49697e+07        -nan         nan
         274 2.39207e+07        -nan         nan
         275  8.6982e+10        -nan         nan
         276  2.0359e+06        -nan         nan
         277 7.69377e+07        -nan         nan
         278 7.22787e+09        -nan         nan
         279 4.09636e+10        -nan         nan
         280 1.52502e+07        -nan         nan
         281 2.36282e+07        -nan         nan
         282 3.06064e+08        -nan         nan
         283 5.49588e+07        -nan         nan
         284 1.49356e+09        -nan         nan
         285 9.49077e+06        -nan         nan
         286 3.32701e+15        -nan         nan
         287 3.23483e+09        -nan         nan
         288 1.06725e+13        -nan         nan
         289 4.73858e+11        -nan         nan
         290 1.66962e+12        -nan         nan
         291 2.86291e+09        -nan         nan
         292 2.42227e+12        -nan         nan
         293 1.83512e+11        -nan         nan
         294  1.7251e+08        -nan         nan
         295 2.10789e+10        -nan         nan
         296 3.48488e+10        -nan         nan
         297 6.73076e+07        -nan         nan
         298 5.05715e+09        -nan         nan
         299 1.79875e+06        -nan         nan
         300 2.75316e+08        -nan         nan
         301 3.30599e+08        -nan         nan
         302 9.28735e+08        -nan         nan
         303 2.63079e+06        -nan         nan
         304 1.16115e+09        -nan         nan
         305 7.30179e+07        -nan         nan
         306 1.26639e+07        -nan         nan
         307 3.10542e+10        -nan         nan
         308  1.3574e+09        -nan         nan
         309 8.29215e+15        -nan         nan
         310        -nan        -nan         nan
         311  4.3742e+07        -nan         nan
         312 5.13955e+07        -nan         nan
         313 1.33996e+11        -nan         nan
         314 2.27812e+10        -nan         nan
         315 3.42717e+12        -nan         nan
         316 8.73213e+07        -nan         nan
         317 5.56896e+09        -nan         nan
         318      335747        -nan         nan
         319 1.58233e+08        -nan         nan
         320 4.74492e+09        -nan         nan
         321 3.27982e+07        -nan         nan
         322 1.75933e+12        -nan         nan
         323 1.28313e+09        -nan         nan
         324 1.19235e+10        -nan         nan
         325 4.03324e+07        -nan         nan
         326 3.91678e+07        -nan         nan
         327 3.22027e+09        -nan         nan
