#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         656   -0.433715    -0.41272  0.00183923
         657   -0.422534   -0.412735  0.00183649
         658   -0.433087   -0.412766  0.00183396
         659   -0.429403   -0.412791  0.00183135
         660   -0.357227   -0.412707  0.00183051
         661   -0.365789   -0.412636  0.00182912
         662    -0.35656   -0.412551  0.00182832
         663     -0.3696   -0.412487  0.00182671
         664   -0.412323   -0.412486  0.00182396
         665    -0.45214   -0.412546  0.00182219
         666   -0.469001   -0.412631  0.00182142
         667    -0.47922   -0.412731  0.00182143
         668   -0.423801   -0.412747  0.00181877
         669   -0.414374    -0.41275  0.00181606
         670   -0.419606    -0.41276  0.00181338
         671   -0.421044   -0.412772  0.00181071
         672   -0.435589   -0.412806  0.00180834
         673   -0.390012   -0.412772  0.00180597
         674   -0.377917   -0.412721  0.00180403
         675   -0.400779   -0.412703  0.00180144
         676    -0.37792   -0.412651  0.00179951
         677    -0.38566   -0.412612   0.0017973
         678   -0.397512   -0.412589  0.00179478
         679   -0.382164   -0.412544   0.0017927
         680   -0.420526   -0.412556   0.0017901
         681   -0.423761   -0.412573  0.00178755
         682    -0.41634   -0.412578  0.00178494
         683   -0.364244   -0.412507  0.00178373
         684   -0.463303   -0.412582  0.00178266
         685   -0.412455   -0.412581  0.00178006
         686    -0.38562   -0.412542   0.0017779
         687   -0.387501   -0.412506  0.00177569
         688   -0.366324   -0.412439  0.00177437
         689   -0.356283   -0.412357  0.00177367
         690    -0.43219   -0.412386  0.00177133
         691   -0.376559   -0.412334  0.00176953
         692   -0.302799   -0.412176  0.00177403
         693   -0.389112   -0.412142  0.00177179
         694   -0.361475   -0.412069  0.00177074
         695   -0.398705    -0.41205  0.00176829
         696   -0.428479   -0.412074  0.00176591
         697   -0.420546   -0.412086  0.00176342
         698   -0.423904   -0.412103  0.00176097
         699   -0.445157    -0.41215  0.00175909
         700    -0.41028   -0.412148  0.00175658
         701   -0.368435   -0.412085  0.00175518
         702   -0.285411   -0.411905  0.00176193
         703   -0.359267    -0.41183  0.00176101
         704   -0.348446    -0.41174  0.00176081
         705   -0.380429   -0.411695  0.00175887
         706   -0.439794   -0.411735  0.00175683
         707   -0.497685   -0.411857  0.00175855
         708   -0.496252   -0.411976   0.0017601
         709   -0.475348   -0.412065  0.00175989
         710    -0.37635   -0.412015  0.00175813
         711   -0.419916   -0.412026  0.00175569
         712     -0.4198   -0.412037  0.00175326
         713   -0.501697   -0.412163   0.0017553
         714     -0.4781   -0.412255  0.00175527
         715   -0.466892   -0.412332  0.00175448
         716   -0.573574   -0.412557  0.00176642
         717   -0.546094   -0.412743  0.00177375
         718   -0.510583   -0.412879  0.00177651
         719    -0.45692   -0.412941  0.00177509
         720    -0.46056   -0.413007  0.00177386
         721    -0.46546   -0.413079  0.00177289
         722   -0.459392   -0.413144  0.00177159
         723   -0.450623   -0.413195   0.0017699
         724   -0.439796   -0.413232  0.00176784
         725   -0.398616   -0.413212  0.00176551
         726   -0.363984   -0.413144  0.00176438
         727   -0.356614   -0.413066  0.00176367
         728   -0.340681   -0.412967  0.00176405
         729   -0.322515   -0.412843  0.00176599
         730   -0.361143   -0.412772  0.00176499
         731   -0.442333   -0.412813  0.00176304
         732    -0.50447   -0.412938  0.00176507
         733   -0.467035   -0.413012   0.0017642
         734    -0.50292   -0.413134  0.00176605
         735   -0.476927   -0.413221  0.00176577
         736   -0.466546   -0.413293  0.00176486
         737   -0.507825   -0.413422  0.00176712
         738    -0.38099   -0.413378  0.00176527
         739   -0.386799   -0.413342  0.00176325
         740   -0.451196   -0.413393  0.00176161
         741   -0.389616   -0.413361  0.00175952
         742   -0.403367   -0.413347   0.0017572
         743   -0.429952    -0.41337  0.00175498
         744   -0.404212   -0.413357  0.00175267
         745   -0.370078   -0.413299  0.00175128
         746   -0.407936   -0.413292  0.00174894
         747   -0.430633   -0.413315  0.00174676
         748   -0.450261   -0.413365  0.00174512
         749   -0.380471   -0.413321  0.00174334
         750   -0.469709   -0.413396  0.00174264
         751   -0.458324   -0.413456  0.00174134
         752   -0.428445   -0.413476  0.00173914
         753   -0.399236   -0.413457  0.00173694
         754   -0.481412   -0.413547  0.00173697
         755   -0.519799   -0.413688  0.00174036
         756   -0.456816   -0.413745  0.00173899
         757   -0.427582   -0.413763  0.00173679
         758   -0.439032   -0.413796  0.00173482
         759   -0.375936   -0.413746  0.00173325
         760   -0.416444    -0.41375  0.00173097
         761   -0.402448   -0.413735  0.00172876
         762    -0.33191   -0.413628  0.00172983
         763   -0.337827   -0.413528  0.00173041
         764    -0.31411   -0.413398  0.00173303
         765   -0.309956   -0.413263  0.00173603
         766   -0.329147   -0.413153  0.00173724
         767   -0.394622   -0.413129  0.00173514
         768   -0.391961   -0.413101   0.0017331
         769   -0.426165   -0.413118  0.00173093
         770    -0.37647   -0.413071  0.00172933
         771   -0.374863   -0.413021   0.0017278
         772   -0.374025   -0.412971   0.0017263
         773   -0.413761   -0.412972  0.00172407
         774   -0.459528   -0.413032  0.00172289
         775   -0.423751   -0.413046  0.00172072
         776   -0.387342   -0.413013  0.00171882
         777   -0.395539    -0.41299  0.00171676
         778   -0.392872   -0.412964  0.00171475
         779   -0.420975   -0.412975  0.00171258
         780   -0.435992   -0.413004  0.00171063
         781   -0.442097   -0.413041  0.00170885
         782   -0.449703   -0.413088  0.00170731
         783   -0.428942   -0.413108  0.00170525
         784   -0.334474   -0.413008  0.00170602
         785   -0.335436   -0.412909  0.00170671
         786   -0.396039   -0.412888  0.00170467
         787   -0.423217   -0.412901  0.00170255
         788   -0.450009   -0.412948  0.00170104
         789   -0.442323   -0.412985   0.0016993
         790   -0.419135   -0.412993  0.00169716
         791   -0.387784   -0.412961  0.00169532
         792   -0.379772   -0.412919  0.00169369
         793   -0.462046   -0.412981  0.00169269
         794   -0.442611   -0.413019  0.00169097
         795    -0.38128   -0.412979  0.00168931
         796   -0.451778   -0.413027  0.00168789
         797   -0.390164   -0.412999  0.00168602
         798   -0.379472   -0.412957  0.00168443
         799   -0.377961   -0.412913  0.00168289
         800   -0.418068   -0.412919   0.0016808
         801   -0.402912   -0.412907  0.00167875
         802   -0.355643   -0.412835  0.00167817
         803   -0.389428   -0.412806  0.00167634
         804    -0.40102   -0.412792  0.00167432
         805   -0.356198   -0.412721  0.00167371
         806   -0.394621   -0.412699  0.00167179
         807   -0.426512   -0.412716   0.0016698
         808   -0.340642   -0.412627  0.00167012
         809   -0.366894    -0.41257  0.00166901
         810   -0.381873   -0.412532  0.00166738
         811   -0.415232   -0.412536  0.00166533
         812   -0.517713   -0.412665   0.0016683
         813     -0.4384   -0.412697  0.00166655
         814    -0.47823   -0.412777  0.00166645
         815   -0.406795    -0.41277  0.00166442
         816   -0.336506   -0.412677    0.001665
         817   -0.387697   -0.412646  0.00166324
         818   -0.402807   -0.412634  0.00166125
         819   -0.362927   -0.412573  0.00166033
         820   -0.404078   -0.412563  0.00165834
         821   -0.414472   -0.412565  0.00165632
         822   -0.471873   -0.412637  0.00165588
         823   -0.417739   -0.412644  0.00165388
         824   -0.446047   -0.412684  0.00165237
         825   -0.442201    -0.41272  0.00165075
         826   -0.520644   -0.412851  0.00165392
         827   -0.360078   -0.412787  0.00165315
         828   -0.483415   -0.412872  0.00165335
         829   -0.476968   -0.412949  0.00165316
         830   -0.561416   -0.413128  0.00166082
         831   -0.555692     -0.4133  0.00166766
         832   -0.512452   -0.413419  0.00166991
         833   -0.484128   -0.413504  0.00167006
         834   -0.474178   -0.413577  0.00166964
         835   -0.460766   -0.413633   0.0016686
         836   -0.466869   -0.413697  0.00166782
         837   -0.385838   -0.413664  0.00166616
         838   -0.359699   -0.413599  0.00166541
         839   -0.401009   -0.413584  0.00166349
         840   -0.450467   -0.413628  0.00166209
         841   -0.487943   -0.413716  0.00166246
         842   -0.488786   -0.413806  0.00166288
         843   -0.447165   -0.413845  0.00166138
         844   -0.435602   -0.413871  0.00165961
         845   -0.463612    -0.41393  0.00165869
         846   -0.497519   -0.414029  0.00165967
         847   -0.381548    -0.41399  0.00165815
         848   -0.368195   -0.413936  0.00165707
         849   -0.345305   -0.413855  0.00165709
         850   -0.375383    -0.41381  0.00165576
         851   -0.379483    -0.41377  0.00165431
         852   -0.396244   -0.413749  0.00165249
         853   -0.389309   -0.413721   0.0016508
         854    -0.31175   -0.413601  0.00165318
         855   -0.347058   -0.413523  0.00165308
         856   -0.399124   -0.413507  0.00165124
         857   -0.418953   -0.413513  0.00164932
         858   -0.415388   -0.413515   0.0016474
         859   -0.404215   -0.413504  0.00164552
         860    -0.42435   -0.413517  0.00164365
         861   -0.343689   -0.413436  0.00164374
         862   -0.404471   -0.413425  0.00164187
         863   -0.381477   -0.413388  0.00164038
         864   -0.419377   -0.413395   0.0016385
         865   -0.380326   -0.413357  0.00163705
         866   -0.306337   -0.413233  0.00163982
         867   -0.360447   -0.413173  0.00163906
         868   -0.441228   -0.413205  0.00163749
         869   -0.426005    -0.41322  0.00163567
         870   -0.361355    -0.41316  0.00163488
         871   -0.429971   -0.413179  0.00163311
         872   -0.414134    -0.41318  0.00163124
         873   -0.351442    -0.41311   0.0016309
         874   -0.414045   -0.413111  0.00162904
         875   -0.455782    -0.41316  0.00162791
         876   -0.387474    -0.41313  0.00162631
         877   -0.390451   -0.413104  0.00162466
         878   -0.412755   -0.413104  0.00162281
         879   -0.428936   -0.413122  0.00162107
         880   -0.396522   -0.413103  0.00161934
         881   -0.431696   -0.413124  0.00161763
         882   -0.362622   -0.413067  0.00161681
         883   -0.396727   -0.413048  0.00161509
         884   -0.408576   -0.413043  0.00161327
         885   -0.410862   -0.413041  0.00161145
         886   -0.346954   -0.412966  0.00161135
         887   -0.414556   -0.412968  0.00160954
         888   -0.408134   -0.412963  0.00160774
         889   -0.413417   -0.412963  0.00160593
         890    -0.36149   -0.412905  0.00160516
         891   -0.433503   -0.412928  0.00160353
         892   -0.428045   -0.412945  0.00160182
         893   -0.342938   -0.412867  0.00160194
         894   -0.370021   -0.412819  0.00160087
         895   -0.391736   -0.412796  0.00159925
         896   -0.451574   -0.412839  0.00159805
         897    -0.43662   -0.412865  0.00159649
         898   -0.389909    -0.41284  0.00159492
         899   -0.415303   -0.412843  0.00159315
         900   -0.486518   -0.412924  0.00159348
         901   -0.460913   -0.412978   0.0015926
         902   -0.428071   -0.412994  0.00159092
         903   -0.410372   -0.412991  0.00158916
         904    -0.37232   -0.412946  0.00158804
         905   -0.387119   -0.412918  0.00158654
         906   -0.405553    -0.41291  0.00158481
         907   -0.400995   -0.412897  0.00158312
         908   -0.383259   -0.412864  0.00158171
         909   -0.340796   -0.412785  0.00158196
         910   -0.430732   -0.412804  0.00158034
         911    -0.42297   -0.412816  0.00157865
         912   -0.383289   -0.412783  0.00157725
         913   -0.434349   -0.412807   0.0015757
         914    -0.42212   -0.412817  0.00157401
         915   -0.373431   -0.412774  0.00157288
         916   -0.346895   -0.412702   0.0015728
         917   -0.376695   -0.412663  0.00157158
         918   -0.306276   -0.412547  0.00157413
         919   -0.318577   -0.412445  0.00157574
         920   -0.262651   -0.412282  0.00158241
         921   -0.391388   -0.412259  0.00158086
         922   -0.417842   -0.412265  0.00157916
         923   -0.382085   -0.412233  0.00157778
         924   -0.408588   -0.412229  0.00157608
         925   -0.364996   -0.412178   0.0015752
         926    -0.42134   -0.412187  0.00157353
         927   -0.401813   -0.412176  0.00157188
         928   -0.364721   -0.412125  0.00157101
         929   -0.408435   -0.412121  0.00156933
         930   -0.399441   -0.412108   0.0015677
         931   -0.415576   -0.412111  0.00156602
         932   -0.425758   -0.412126  0.00156441
         933   -0.458034   -0.412175  0.00156351
         934   -0.410082   -0.412173  0.00156183
         935   -0.389916   -0.412149  0.00156034
         936   -0.443245   -0.412182  0.00155903
         937   -0.450163   -0.412223  0.00155789
         938   -0.408111   -0.412218  0.00155624
         939   -0.460413    -0.41227  0.00155543
         940   -0.425684   -0.412284  0.00155384
         941   -0.444914   -0.412319  0.00155257
         942   -0.431996    -0.41234  0.00155107
         943   -0.505258   -0.412438  0.00155255
         944   -0.454836   -0.412483  0.00155155
         945   -0.417437   -0.412488  0.00154992
         946   -0.355226   -0.412428  0.00154946
         947   -0.300354   -0.412309  0.00155234
         948   -0.376715   -0.412272  0.00155116
         949   -0.414672   -0.412274  0.00154952
         950   -0.355444   -0.412215  0.00154905
         951   -0.363357   -0.412163  0.00154827
         952   -0.350711   -0.412099  0.00154799
         953   -0.388777   -0.412074  0.00154656
         954   -0.347833   -0.412007   0.0015464
         955   -0.401879   -0.411996  0.00154482
         956   -0.369463   -0.411952  0.00154384
         957   -0.332321   -0.411868  0.00154447
         958    -0.40958   -0.411866  0.00154286
         959   -0.392575   -0.411846  0.00154138
         960   -0.432204   -0.411867  0.00153992
         961   -0.398659   -0.411853  0.00153838
         962   -0.321007   -0.411759  0.00153968
         963   -0.392962   -0.411739   0.0015382
         964   -0.389144   -0.411716  0.00153679
         965   -0.396634     -0.4117  0.00153527
         966   -0.374034   -0.411661  0.00153418
         967   -0.373272   -0.411622  0.00153311
         968   -0.390395     -0.4116  0.00153168
         969   -0.348871   -0.411535  0.00153147
         970   -0.339014    -0.41146  0.00153171
         971   -0.328161   -0.411375  0.00153253
         972   -0.370389   -0.411332  0.00153154
         973    -0.39149   -0.411312   0.0015301
         974   -0.416372   -0.411317  0.00152854
         975   -0.433458    -0.41134  0.00152714
         976    -0.40877   -0.411337  0.00152558
         977   -0.376843   -0.411302  0.00152442
         978   -0.367006   -0.411257  0.00152354
         979   -0.292375   -0.411135  0.00152681
         980   -0.414144   -0.411138  0.00152526
         981   -0.409013   -0.411136   0.0015237
         982   -0.500986   -0.411228   0.0015249
         983   -0.488375   -0.411306  0.00152536
         984   -0.432083   -0.411327  0.00152396
         985   -0.349693   -0.411265   0.0015237
         986   -0.333948   -0.411186  0.00152417
         987   -0.355121   -0.411129  0.00152368
         988   -0.342099    -0.41106  0.00152374
         989   -0.314567   -0.410962  0.00152532
         990   -0.337143   -0.410887   0.0015256
         991   -0.380473   -0.410857  0.00152437
         992   -0.364025    -0.41081  0.00152356
         993   -0.321178   -0.410719   0.0015247
         994   -0.339796   -0.410648  0.00152484
         995   -0.380842   -0.410618   0.0015236
         996   -0.338197   -0.410545   0.0015238
         997   -0.408757   -0.410543  0.00152228
         998   -0.428031   -0.410561  0.00152085
         999   -0.365942   -0.410516  0.00151998
        1000   -0.387897   -0.410494  0.00151863
        1001   -0.438115   -0.410521  0.00151737
        1002   -0.405639   -0.410516  0.00151586
        1003   -0.413198   -0.410519  0.00151435
        1004   -0.395106   -0.410504  0.00151292
        1005   -0.370731   -0.410464  0.00151193
        1006   -0.398241   -0.410452  0.00151048
        1007   -0.416912   -0.410458  0.00150899
        1008   -0.420917   -0.410469  0.00150753
        1009   -0.459581   -0.410517  0.00150682
        1010   -0.502831   -0.410609   0.0015081
        1011    -0.45154   -0.410649  0.00150715
        1012   -0.366728   -0.410606  0.00150629
        1013   -0.358526   -0.410555  0.00150568
        1014   -0.436959   -0.410581  0.00150442
        1015   -0.393381   -0.410564  0.00150303
        1016   -0.351838   -0.410506  0.00150266
        1017   -0.386023   -0.410482  0.00150138
        1018   -0.372387   -0.410444  0.00150037
        1019   -0.379622   -0.410414   0.0014992
        1020   -0.391583   -0.410396  0.00149784
        1021   -0.352454   -0.410339  0.00149745
        1022   -0.351436   -0.410281   0.0014971
        1023   -0.354187   -0.410226  0.00149664
        1024   -0.341043   -0.410159   0.0014967
        1025   -0.310246   -0.410061  0.00149841
        1026   -0.392144   -0.410044  0.00149705
        1027   -0.372268   -0.410007  0.00149605
        1028   -0.345762   -0.409945  0.00149589
        1029   -0.337819   -0.409875  0.00149608
        1030   -0.368496   -0.409834  0.00149517
        1031   -0.439491   -0.409863    0.001494
        1032   -0.330401   -0.409786  0.00149453
        1033   -0.360002   -0.409738  0.00149386
        1034   -0.438004   -0.409765  0.00149267
        1035   -0.454348   -0.409808  0.00149185
        1036   -0.473702    -0.40987  0.00149168
        1037   -0.417001   -0.409877  0.00149026
        1038   -0.406197   -0.409873  0.00148883
        1039   -0.452324   -0.409914  0.00148795
        1040   -0.464897   -0.409967  0.00148746
        1041   -0.458516   -0.410014  0.00148676
        1042     -0.4716   -0.410073  0.00148651
        1043   -0.509948   -0.410169  0.00148817
        1044    -0.49589   -0.410251    0.001489
        1045   -0.406139   -0.410247  0.00148758
        1046   -0.420376   -0.410256  0.00148619
        1047   -0.412717   -0.410259  0.00148478
        1048   -0.346606   -0.410198   0.0014846
        1049   -0.428755   -0.410216  0.00148329
        1050   -0.391822   -0.410198  0.00148198
        1051   -0.397661   -0.410186  0.00148062
        1052   -0.416133   -0.410192  0.00147922
        1053   -0.351338   -0.410136  0.00147887
        1054   -0.363741   -0.410092  0.00147813
        1055   -0.411504   -0.410093  0.00147673
        1056   -0.494886   -0.410174  0.00147751
        1057   -0.470481   -0.410231  0.00147721
        1058   -0.417464   -0.410238  0.00147583
        1059   -0.407637   -0.410235  0.00147444
        1060   -0.416829   -0.410241  0.00147306
        1061   -0.435304   -0.410265  0.00147186
        1062   -0.415519    -0.41027  0.00147049
        1063   -0.476251   -0.410332  0.00147041
        1064   -0.421422   -0.410342  0.00146907
        1065   -0.482671    -0.41041  0.00146926
        1066   -0.431562    -0.41043  0.00146801
        1067   -0.424613   -0.410443   0.0014667
        1068   -0.438015   -0.410469  0.00146555
        1069   -0.401572   -0.410461   0.0014642
        1070   -0.407657   -0.410458  0.00146284
        1071   -0.367255   -0.410418  0.00146203
        1072   -0.370281   -0.410381  0.00146114
        1073   -0.418845   -0.410388   0.0014598
        1074   -0.396129   -0.410375   0.0014585
        1075   -0.284658   -0.410258  0.00146183
        1076   -0.362566   -0.410214  0.00146114
        1077   -0.422977   -0.410226  0.00145983
        1078   -0.417041   -0.410232  0.00145849
        1079   -0.451193    -0.41027  0.00145763
        1080   -0.472457   -0.410328  0.00145742
        1081    -0.45362   -0.410368  0.00145662
        1082   -0.375896   -0.410336  0.00145563
        1083   -0.407878   -0.410334  0.00145428
        1084   -0.372801   -0.410299  0.00145335
        1085   -0.422588    -0.41031  0.00145206
        1086   -0.448798   -0.410346  0.00145115
        1087   -0.408612   -0.410344  0.00144982
        1088   -0.400548   -0.410335  0.00144851
        1089   -0.450535   -0.410372  0.00144765
        1090   -0.410468   -0.410372  0.00144633
        1091   -0.428207   -0.410388  0.00144509
        1092   -0.422079   -0.410399  0.00144381
        1093   -0.403294   -0.410393   0.0014425
        1094   -0.307784   -0.410299  0.00144423
        1095   -0.336957   -0.410232  0.00144446
        1096    -0.36505   -0.410191  0.00144373
        1097   -0.396818   -0.410178  0.00144247
        1098   -0.467955   -0.410231  0.00144212
        1099   -0.397843    -0.41022  0.00144085
        1100   -0.438615   -0.410246  0.00143977
        1101     -0.4854   -0.410314  0.00144008
        1102   -0.421659   -0.410324  0.00143881
        1103   -0.338703   -0.410259  0.00143897
        1104   -0.380488   -0.410232  0.00143792
        1105   -0.327786   -0.410158  0.00143855
        1106   -0.292212   -0.410051   0.0014412
        1107   -0.409202    -0.41005   0.0014399
        1108   -0.466298   -0.410101  0.00143949
        1109   -0.426586   -0.410116  0.00143827
        1110   -0.412724   -0.410118  0.00143698
        1111   -0.360896   -0.410074  0.00143637
        1112   -0.352563   -0.410022    0.001436
        1113   -0.420446   -0.410032  0.00143474
        1114   -0.418238   -0.410039  0.00143348
        1115   -0.343035   -0.409979  0.00143345
        1116   -0.376119   -0.409948  0.00143249
        1117   -0.390784   -0.409931  0.00143131
        1118   -0.336885   -0.409866  0.00143152
        1119   -0.396108   -0.409854  0.00143029
        1120   -0.481441   -0.409918  0.00143044
        1121   -0.383848   -0.409894  0.00142935
        1122   -0.384057   -0.409871  0.00142826
        1123   -0.451087   -0.409908  0.00142746
        1124   -0.426975   -0.409923  0.00142627
        1125   -0.438679   -0.409949  0.00142524
        1126   -0.397184   -0.409937  0.00142402
        1127   -0.361992   -0.409895  0.00142339
        1128    -0.41968   -0.409904  0.00142215
        1129   -0.377589   -0.409875  0.00142118
        1130   -0.407193   -0.409873  0.00141992
        1131   -0.389191   -0.409854  0.00141879
        1132   -0.380002   -0.409828  0.00141778
        1133    -0.41023   -0.409828  0.00141653
        1134   -0.346625   -0.409773  0.00141637
        1135   -0.357524   -0.409726  0.00141587
        1136   -0.409802   -0.409727  0.00141463
        1137   -0.455745   -0.409767  0.00141396
        1138   -0.463302   -0.409814   0.0014135
        1139    -0.45176   -0.409851  0.00141274
        1140   -0.470064   -0.409904  0.00141249
        1141   -0.345378   -0.409847  0.00141238
        1142   -0.382506   -0.409823  0.00141135
        1143   -0.416404   -0.409829  0.00141013
        1144   -0.374274   -0.409798  0.00140924
        1145   -0.377167   -0.409769  0.00140829
        1146   -0.396054   -0.409757  0.00140711
        1147   -0.428762   -0.409774  0.00140599
        1148   -0.337502   -0.409711  0.00140617
        1149    -0.40357   -0.409706  0.00140496
        1150    -0.37613   -0.409677  0.00140404
        1151   -0.354212   -0.409628  0.00140364
        1152   -0.321833   -0.409552  0.00140449
        1153   -0.371222   -0.409519  0.00140367
        1154   -0.408045   -0.409518  0.00140245
        1155   -0.360054   -0.409475  0.00140189
        1156   -0.393858   -0.409461  0.00140074
        1157   -0.414359   -0.409465  0.00139954
        1158   -0.331851   -0.409398  0.00139994
        1159   -0.396871   -0.409388  0.00139877
        1160   -0.383032   -0.409365  0.00139775
        1161   -0.380745    -0.40934  0.00139676
        1162   -0.397118    -0.40933   0.0013956
        1163   -0.395345   -0.409318  0.00139445
        1164   -0.371805   -0.409286  0.00139363
        1165   -0.422804   -0.409297  0.00139248
        1166   -0.394564   -0.409284  0.00139134
        1167   -0.393281   -0.409271  0.00139022
        1168   -0.421751   -0.409281  0.00138907
        1169   -0.383231   -0.409259  0.00138806
        1170   -0.366394   -0.409223  0.00138735
        1171   -0.434202   -0.409244  0.00138633
        1172   -0.398124   -0.409234  0.00138518
        1173   -0.445749   -0.409265  0.00138435
        1174   -0.380811   -0.409241  0.00138338
        1175   -0.342679   -0.409185  0.00138337
        1176   -0.410034   -0.409185  0.00138219
        1177   -0.484033   -0.409249  0.00138248
        1178   -0.451729   -0.409285  0.00138178
        1179   -0.399784   -0.409277  0.00138063
        1180   -0.383999   -0.409256  0.00137962
        1181   -0.374071   -0.409226  0.00137878
        1182     -0.3822   -0.409203   0.0013778
        1183   -0.429214    -0.40922  0.00137674
        1184   -0.434342   -0.409241  0.00137574
        1185   -0.469858   -0.409292  0.00137553
        1186   -0.418621     -0.4093  0.00137439
        1187   -0.395201   -0.409288  0.00137329
        1188   -0.311461   -0.409206   0.0013746
        1189   -0.378765    -0.40918  0.00137368
        1190   -0.383101   -0.409158   0.0013727
        1191    -0.42444   -0.409171  0.00137161
        1192   -0.412337   -0.409174  0.00137046
        1193   -0.433093   -0.409194  0.00136946
        1194   -0.354223   -0.409148  0.00136908
        1195   -0.402746   -0.409142  0.00136795
        1196   -0.374161   -0.409113  0.00136712
        1197   -0.337359   -0.409053  0.00136729
        1198   -0.333737    -0.40899  0.00136759
        1199   -0.344491   -0.408937  0.00136751
        1200   -0.259214   -0.408812  0.00137205
