#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1823     1.11953     1.03624 0.000871189
        1824     1.11952     1.03629 0.000871907
        1825     1.11951     1.03634 0.000872621
        1826     1.11949     1.03638  0.00087333
        1827     1.11948     1.03643 0.000874036
        1828     1.11946     1.03647 0.000874737
        1829     1.11944     1.03652 0.000875435
        1830     1.11943     1.03656 0.000876128
        1831     1.11941     1.03661 0.000876817
        1832     1.11939     1.03665 0.000877502
        1833     1.11937      1.0367 0.000878183
        1834     1.11935     1.03674 0.000878859
        1835     1.11933     1.03679 0.000879532
        1836     1.11931     1.03683 0.000880201
        1837     1.11929     1.03688 0.000880865
        1838     1.11927     1.03692 0.000881526
        1839     1.11925     1.03697 0.000882182
        1840     1.11923     1.03701 0.000882835
        1841     1.11921     1.03706 0.000883484
        1842     1.11919      1.0371 0.000884128
        1843     1.11917     1.03715 0.000884769
        1844     1.11915     1.03719 0.000885407
        1845     1.11914     1.03724  0.00088604
        1846     1.11912     1.03728  0.00088667
        1847      1.1191     1.03732 0.000887296
        1848     1.11909     1.03737 0.000887918
        1849     1.11908     1.03741 0.000888537
        1850     1.11906     1.03746 0.000889152
        1851     1.11905      1.0375 0.000889764
        1852     1.11904     1.03754 0.000890372
        1853     1.11903     1.03759 0.000890976
        1854     1.11902     1.03763 0.000891578
        1855     1.11901     1.03768 0.000892176
        1856       1.119     1.03772  0.00089277
        1857     1.11899     1.03776 0.000893362
        1858     1.11899     1.03781  0.00089395
        1859     1.11898     1.03785 0.000894535
        1860     1.11898     1.03789 0.000895117
        1861     1.11898     1.03794 0.000895696
        1862     1.11898     1.03798 0.000896271
        1863     1.11897     1.03803 0.000896844
        1864     1.11897     1.03807 0.000897413
        1865     1.11897     1.03811  0.00089798
        1866     1.11897     1.03816 0.000898544
        1867     1.11898      1.0382 0.000899105
        1868     1.11898     1.03824 0.000899663
        1869     1.11898     1.03829 0.000900218
        1870     1.11898     1.03833  0.00090077
        1871     1.11899     1.03837  0.00090132
        1872     1.11899     1.03841 0.000901867
        1873     1.11899     1.03846 0.000902411
        1874       1.119      1.0385 0.000902952
        1875       1.119     1.03854 0.000903491
        1876     1.11901     1.03859 0.000904027
        1877     1.11901     1.03863  0.00090456
        1878     1.11902     1.03867  0.00090509
        1879     1.11902     1.03871 0.000905618
        1880     1.11903     1.03876 0.000906144
        1881     1.11903      1.0388 0.000906666
        1882     1.11904     1.03884 0.000907186
        1883     1.11904     1.03889 0.000907704
        1884     1.11905     1.03893 0.000908219
        1885     1.11905     1.03897 0.000908731
        1886     1.11905     1.03901 0.000909241
        1887     1.11906     1.03906 0.000909748
        1888     1.11906      1.0391 0.000910252
        1889     1.11907     1.03914 0.000910754
        1890     1.11907     1.03918 0.000911254
        1891     1.11907     1.03922 0.000911751
        1892     1.11907     1.03927 0.000912245
        1893     1.11908     1.03931 0.000912737
        1894     1.11908     1.03935 0.000913226
        1895     1.11908     1.03939 0.000913713
        1896     1.11908     1.03944 0.000914197
        1897     1.11908     1.03948 0.000914679
        1898     1.11908     1.03952 0.000915158
        1899     1.11909     1.03956 0.000915635
        1900     1.11909      1.0396 0.000916109
        1901     1.11909     1.03964 0.000916581
        1902     1.11909     1.03969  0.00091705
        1903      1.1191     1.03973 0.000917517
        1904      1.1191     1.03977 0.000917982
        1905      1.1191     1.03981 0.000918444
        1906     1.11911     1.03985 0.000918904
        1907     1.11911     1.03989 0.000919362
        1908     1.11912     1.03994 0.000919817
        1909     1.11913     1.03998  0.00092027
        1910     1.11914     1.04002 0.000920721
        1911     1.11915     1.04006  0.00092117
        1912     1.11916      1.0401 0.000921617
        1913     1.11917     1.04014 0.000922062
        1914     1.11919     1.04018 0.000922504
        1915     1.11921     1.04023 0.000922945
        1916     1.11923     1.04027 0.000923384
        1917     1.11925     1.04031 0.000923821
        1918     1.11927     1.04035 0.000924256
        1919      1.1193     1.04039  0.00092469
        1920     1.11933     1.04043 0.000925122
        1921     1.11936     1.04047 0.000925552
        1922      1.1194     1.04051 0.000925981
        1923     1.11944     1.04055 0.000926408
        1924     1.11948      1.0406 0.000926835
        1925     1.11953     1.04064  0.00092726
        1926     1.11958     1.04068 0.000927684
        1927     1.11963     1.04072 0.000928107
        1928     1.11969     1.04076 0.000928529
        1929     1.11975      1.0408  0.00092895
        1930     1.11982     1.04084  0.00092937
        1931     1.11989     1.04088  0.00092979
        1932     1.11996     1.04092 0.000930209
        1933     1.12005     1.04096 0.000930628
        1934     1.12013     1.04101 0.000931047
        1935     1.12022     1.04105 0.000931465
        1936     1.12032     1.04109 0.000931884
        1937     1.12042     1.04113 0.000932302
        1938     1.12052     1.04117 0.000932721
        1939     1.12064     1.04121  0.00093314
        1940     1.12075     1.04125 0.000933559
        1941     1.12088     1.04129 0.000933979
        1942       1.121     1.04133   0.0009344
        1943     1.12114     1.04137 0.000934821
        1944     1.12128     1.04142 0.000935243
        1945     1.12142     1.04146 0.000935667
        1946     1.12158      1.0415 0.000936091
        1947     1.12173     1.04154 0.000936517
        1948      1.1219     1.04158 0.000936944
        1949     1.12206     1.04162 0.000937373
        1950     1.12224     1.04166 0.000937804
        1951     1.12242      1.0417 0.000938236
        1952     1.12261     1.04175  0.00093867
        1953      1.1228     1.04179 0.000939107
        1954       1.123     1.04183 0.000939545
        1955      1.1232     1.04187 0.000939986
        1956     1.12341     1.04191  0.00094043
        1957     1.12362     1.04195 0.000940875
        1958     1.12384       1.042 0.000941324
        1959     1.12407     1.04204 0.000941775
        1960      1.1243     1.04208 0.000942229
        1961     1.12453     1.04212 0.000942687
        1962     1.12477     1.04216 0.000943147
        1963     1.12502     1.04221  0.00094361
        1964     1.12527     1.04225 0.000944077
        1965     1.12552     1.04229 0.000944548
        1966     1.12578     1.04233 0.000945021
        1967     1.12604     1.04238 0.000945499
        1968     1.12631     1.04242  0.00094598
        1969     1.12658     1.04246 0.000946464
        1970     1.12686      1.0425 0.000946953
        1971     1.12714     1.04255 0.000947446
        1972     1.12742     1.04259 0.000947942
        1973     1.12771     1.04263 0.000948443
        1974     1.12799     1.04268 0.000948948
        1975     1.12829     1.04272 0.000949457
        1976     1.12858     1.04276  0.00094997
        1977     1.12888     1.04281 0.000950488
        1978     1.12918     1.04285  0.00095101
        1979     1.12948     1.04289 0.000951536
        1980     1.12978     1.04294 0.000952067
        1981     1.13009     1.04298 0.000952602
        1982      1.1304     1.04303 0.000953142
        1983      1.1307     1.04307 0.000953686
        1984     1.13101     1.04311 0.000954235
        1985     1.13133     1.04316 0.000954789
        1986     1.13164      1.0432 0.000955347
        1987     1.13195     1.04325 0.000955909
        1988     1.13226     1.04329 0.000956477
        1989     1.13258     1.04334 0.000957049
        1990     1.13289     1.04338 0.000957625
        1991      1.1332     1.04343 0.000958206
        1992     1.13352     1.04347 0.000958792
        1993     1.13383     1.04352 0.000959382
        1994     1.13414     1.04356 0.000959977
        1995     1.13445     1.04361 0.000960576
        1996     1.13476     1.04366  0.00096118
        1997     1.13507      1.0437 0.000961788
        1998     1.13538     1.04375   0.0009624
        1999     1.13569     1.04379 0.000963017
        2000     1.13599     1.04384 0.000963638
        2001     1.13629     1.04389 0.000964264
        2002     1.13659     1.04393 0.000964893
        2003     1.13689     1.04398 0.000965527
        2004     1.13719     1.04402 0.000966165
        2005     1.13748     1.04407 0.000966807
        2006     1.13778     1.04412 0.000967453
        2007     1.13806     1.04416 0.000968103
        2008     1.13835     1.04421 0.000968756
        2009     1.13863     1.04426 0.000969413
        2010     1.13892     1.04431 0.000970074
        2011     1.13919     1.04435 0.000970739
        2012     1.13947      1.0444 0.000971407
        2013     1.13974     1.04445 0.000972078
        2014        1.14     1.04449 0.000972753
        2015     1.14027     1.04454  0.00097343
        2016     1.14053     1.04459 0.000974111
        2017     1.14078     1.04464 0.000974795
        2018     1.14104     1.04469 0.000975482
        2019     1.14129     1.04473 0.000976171
        2020     1.14153     1.04478 0.000976863
        2021     1.14177     1.04483 0.000977558
        2022     1.14201     1.04488 0.000978255
        2023     1.14224     1.04493 0.000978955
        2024     1.14247     1.04497 0.000979657
        2025     1.14269     1.04502 0.000980361
        2026     1.14291     1.04507 0.000981067
        2027     1.14312     1.04512 0.000981775
        2028     1.14333     1.04517 0.000982484
        2029     1.14354     1.04522 0.000983195
        2030     1.14374     1.04526 0.000983908
        2031     1.14393     1.04531 0.000984622
        2032     1.14412     1.04536 0.000985338
        2033     1.14431     1.04541 0.000986055
        2034     1.14449     1.04546 0.000986772
        2035     1.14467     1.04551 0.000987491
        2036     1.14484     1.04556  0.00098821
        2037       1.145      1.0456  0.00098893
        2038     1.14516     1.04565 0.000989651
        2039     1.14532      1.0457 0.000990372
        2040     1.14547     1.04575 0.000991093
        2041     1.14562      1.0458 0.000991815
        2042     1.14576     1.04585 0.000992536
        2043     1.14589      1.0459 0.000993258
        2044     1.14602     1.04595 0.000993979
        2045     1.14615       1.046   0.0009947
        2046     1.14626     1.04605  0.00099542
        2047     1.14638     1.04609  0.00099614
        2048     1.14649     1.04614 0.000996859
        2049     1.14659     1.04619 0.000997577
        2050     1.14669     1.04624 0.000998294
        2051     1.14678     1.04629  0.00099901
        2052     1.14687     1.04634 0.000999725
        2053     1.14695     1.04639  0.00100044
        2054     1.14702     1.04644  0.00100115
        2055     1.14709     1.04649  0.00100186
        2056     1.14716     1.04654  0.00100257
        2057     1.14722     1.04658  0.00100328
        2058     1.14727     1.04663  0.00100398
        2059     1.14732     1.04668  0.00100468
        2060     1.14736     1.04673  0.00100538
        2061      1.1474     1.04678  0.00100608
        2062     1.14743     1.04683  0.00100678
        2063     1.14745     1.04688  0.00100747
        2064     1.14747     1.04693  0.00100816
        2065     1.14749     1.04698  0.00100885
        2066     1.14749     1.04702  0.00100953
        2067      1.1475     1.04707  0.00101021
        2068     1.14749     1.04712  0.00101089
        2069     1.14748     1.04717  0.00101156
        2070     1.14747     1.04722  0.00101224
        2071     1.14745     1.04727   0.0010129
        2072     1.14742     1.04731  0.00101357
        2073     1.14739     1.04736  0.00101423
        2074     1.14735     1.04741  0.00101488
        2075     1.14731     1.04746  0.00101554
        2076     1.14726     1.04751  0.00101618
        2077      1.1472     1.04756  0.00101683
        2078     1.14714      1.0476  0.00101747
        2079     1.14707     1.04765   0.0010181
        2080       1.147      1.0477  0.00101873
        2081     1.14692     1.04775  0.00101936
        2082     1.14684     1.04779  0.00101998
        2083     1.14675     1.04784  0.00102059
        2084     1.14665     1.04789  0.00102121
        2085     1.14655     1.04794  0.00102181
        2086     1.14644     1.04798  0.00102241
        2087     1.14633     1.04803  0.00102301
        2088     1.14621     1.04808   0.0010236
        2089     1.14608     1.04812  0.00102418
        2090     1.14595     1.04817  0.00102476
        2091     1.14581     1.04822  0.00102533
        2092     1.14567     1.04826   0.0010259
        2093     1.14552     1.04831  0.00102646
        2094     1.14537     1.04836  0.00102702
        2095     1.14521      1.0484  0.00102757
        2096     1.14505     1.04845  0.00102811
        2097     1.14488      1.0485  0.00102865
        2098      1.1447     1.04854  0.00102918
        2099     1.14452     1.04859  0.00102971
        2100     1.14433     1.04863  0.00103023
        2101     1.14414     1.04868  0.00103074
        2102     1.14394     1.04872  0.00103124
        2103     1.14374     1.04877  0.00103174
        2104     1.14353     1.04881  0.00103223
        2105     1.14332     1.04886  0.00103272
        2106     1.14311      1.0489   0.0010332
        2107     1.14289     1.04895  0.00103367
        2108     1.14266     1.04899  0.00103414
        2109     1.14243     1.04904  0.00103459
        2110     1.14219     1.04908  0.00103505
        2111     1.14196     1.04913  0.00103549
        2112     1.14171     1.04917  0.00103593
        2113     1.14147     1.04921  0.00103636
        2114     1.14122     1.04926  0.00103678
        2115     1.14096      1.0493   0.0010372
        2116      1.1407     1.04934  0.00103761
        2117     1.14044     1.04939  0.00103801
        2118     1.14018     1.04943   0.0010384
        2119     1.13991     1.04947  0.00103879
        2120     1.13964     1.04951  0.00103917
        2121     1.13937     1.04956  0.00103954
        2122      1.1391      1.0496  0.00103991
        2123     1.13882     1.04964  0.00104027
        2124     1.13854     1.04968  0.00104062
        2125     1.13826     1.04972  0.00104096
        2126     1.13798     1.04977   0.0010413
        2127      1.1377     1.04981  0.00104163
        2128     1.13742     1.04985  0.00104196
        2129     1.13714     1.04989  0.00104227
        2130     1.13685     1.04993  0.00104258
        2131     1.13657     1.04997  0.00104289
        2132     1.13629     1.05001  0.00104318
        2133     1.13601     1.05005  0.00104347
        2134     1.13572     1.05009  0.00104376
        2135     1.13544     1.05013  0.00104403
        2136     1.13517     1.05017   0.0010443
        2137     1.13489     1.05021  0.00104457
        2138     1.13462     1.05025  0.00104482
        2139     1.13435     1.05029  0.00104507
        2140     1.13408     1.05033  0.00104532
        2141     1.13381     1.05037  0.00104556
        2142     1.13355     1.05041  0.00104579
        2143     1.13329     1.05045  0.00104602
        2144     1.13304     1.05048  0.00104624
        2145     1.13279     1.05052  0.00104646
        2146     1.13255     1.05056  0.00104667
        2147     1.13231      1.0506  0.00104687
        2148     1.13207     1.05064  0.00104707
        2149     1.13185     1.05067  0.00104726
        2150     1.13162     1.05071  0.00104745
        2151     1.13141     1.05075  0.00104764
        2152      1.1312     1.05079  0.00104782
        2153       1.131     1.05082  0.00104799
        2154      1.1308     1.05086  0.00104816
        2155     1.13062      1.0509  0.00104833
        2156     1.13044     1.05094  0.00104849
        2157     1.13027     1.05097  0.00104865
        2158     1.13011     1.05101  0.00104881
        2159     1.12995     1.05105  0.00104896
        2160     1.12981     1.05108  0.00104911
        2161     1.12967     1.05112  0.00104925
        2162     1.12954     1.05115  0.00104939
        2163     1.12943     1.05119  0.00104953
        2164     1.12932     1.05123  0.00104967
        2165     1.12922     1.05126   0.0010498
        2166     1.12913      1.0513  0.00104993
        2167     1.12905     1.05133  0.00105006
        2168     1.12898     1.05137  0.00105019
        2169     1.12892     1.05141  0.00105031
        2170     1.12887     1.05144  0.00105043
        2171     1.12883     1.05148  0.00105055
        2172      1.1288     1.05151  0.00105067
        2173     1.12878     1.05155  0.00105079
        2174     1.12878     1.05158  0.00105091
        2175     1.12878     1.05162  0.00105102
        2176     1.12879     1.05165  0.00105114
        2177     1.12881     1.05169  0.00105125
        2178     1.12884     1.05173  0.00105137
        2179     1.12888     1.05176  0.00105148
        2180     1.12893      1.0518  0.00105159
        2181     1.12899     1.05183  0.00105171
        2182     1.12907     1.05187  0.00105182
        2183     1.12914      1.0519  0.00105194
        2184     1.12923     1.05194  0.00105205
        2185     1.12933     1.05197  0.00105216
        2186     1.12944     1.05201  0.00105228
        2187     1.12955     1.05204   0.0010524
        2188     1.12968     1.05208  0.00105251
        2189     1.12981     1.05212  0.00105263
        2190     1.12995     1.05215  0.00105275
        2191      1.1301     1.05219  0.00105287
        2192     1.13026     1.05222  0.00105299
        2193     1.13042     1.05226  0.00105312
        2194     1.13059     1.05229  0.00105324
        2195     1.13077     1.05233  0.00105337
        2196     1.13095     1.05237   0.0010535
        2197     1.13114      1.0524  0.00105363
        2198     1.13134     1.05244  0.00105376
        2199     1.13154     1.05247  0.00105389
        2200     1.13175     1.05251  0.00105403
        2201     1.13196     1.05254  0.00105417
        2202     1.13218     1.05258  0.00105431
        2203      1.1324     1.05262  0.00105445
        2204     1.13263     1.05265   0.0010546
        2205     1.13286     1.05269  0.00105475
        2206     1.13309     1.05273   0.0010549
        2207     1.13333     1.05276  0.00105506
        2208     1.13357      1.0528  0.00105521
        2209     1.13382     1.05284  0.00105537
        2210     1.13407     1.05287  0.00105553
        2211     1.13432     1.05291   0.0010557
        2212     1.13457     1.05295  0.00105587
        2213     1.13482     1.05298  0.00105604
        2214     1.13508     1.05302  0.00105621
        2215     1.13534     1.05306  0.00105639
        2216     1.13559      1.0531  0.00105657
        2217     1.13585     1.05313  0.00105675
        2218     1.13611     1.05317  0.00105694
        2219     1.13638     1.05321  0.00105712
        2220     1.13664     1.05325  0.00105732
        2221      1.1369     1.05328  0.00105751
        2222     1.13716     1.05332  0.00105771
        2223     1.13742     1.05336  0.00105791
        2224     1.13768      1.0534  0.00105811
        2225     1.13794     1.05343  0.00105832
        2226      1.1382     1.05347  0.00105853
        2227     1.13846     1.05351  0.00105874
        2228     1.13872     1.05355  0.00105896
        2229     1.13897     1.05359  0.00105917
        2230     1.13923     1.05363   0.0010594
        2231     1.13948     1.05366  0.00105962
        2232     1.13973      1.0537  0.00105985
        2233     1.13998     1.05374  0.00106008
        2234     1.14023     1.05378  0.00106031
        2235     1.14047     1.05382  0.00106054
        2236     1.14072     1.05386  0.00106078
        2237     1.14096      1.0539  0.00106102
        2238      1.1412     1.05394  0.00106126
        2239     1.14143     1.05397  0.00106151
        2240     1.14166     1.05401  0.00106176
        2241     1.14189     1.05405  0.00106201
        2242     1.14212     1.05409  0.00106226
        2243     1.14234     1.05413  0.00106251
        2244     1.14256     1.05417  0.00106277
        2245     1.14278     1.05421  0.00106303
        2246       1.143     1.05425  0.00106329
        2247     1.14321     1.05429  0.00106355
        2248     1.14342     1.05433  0.00106382
        2249     1.14362     1.05437  0.00106409
        2250     1.14382     1.05441  0.00106436
        2251     1.14402     1.05445  0.00106463
        2252     1.14421     1.05449   0.0010649
        2253      1.1444     1.05453  0.00106518
        2254     1.14459     1.05457  0.00106545
        2255     1.14477     1.05461  0.00106573
        2256     1.14495     1.05465  0.00106601
        2257     1.14513     1.05469  0.00106629
        2258      1.1453     1.05473  0.00106658
        2259     1.14547     1.05477  0.00106686
        2260     1.14563     1.05481  0.00106714
        2261     1.14579     1.05485  0.00106743
        2262     1.14594     1.05489  0.00106772
        2263      1.1461     1.05493  0.00106801
        2264     1.14624     1.05497   0.0010683
        2265     1.14639     1.05501  0.00106859
        2266     1.14653     1.05505  0.00106888
        2267     1.14666     1.05509  0.00106917
        2268     1.14679     1.05513  0.00106946
        2269     1.14692     1.05517  0.00106976
        2270     1.14705     1.05521  0.00107005
        2271     1.14716     1.05525  0.00107035
        2272     1.14728     1.05529  0.00107064
        2273     1.14739     1.05533  0.00107094
        2274      1.1475     1.05537  0.00107123
        2275      1.1476     1.05542  0.00107153
        2276      1.1477     1.05546  0.00107182
        2277     1.14779      1.0555  0.00107212
        2278     1.14788     1.05554  0.00107242
        2279     1.14796     1.05558  0.00107271
        2280     1.14805     1.05562  0.00107301
        2281     1.14812     1.05566   0.0010733
        2282     1.14819      1.0557   0.0010736
        2283     1.14826     1.05574  0.00107389
        2284     1.14832     1.05578  0.00107419
        2285     1.14838     1.05582  0.00107448
        2286     1.14844     1.05586  0.00107478
        2287     1.14849      1.0559  0.00107507
        2288     1.14853     1.05594  0.00107536
        2289     1.14857     1.05598  0.00107565
        2290     1.14861     1.05602  0.00107594
        2291     1.14864     1.05606  0.00107623
        2292     1.14867      1.0561  0.00107652
        2293     1.14869     1.05614  0.00107681
        2294     1.14871     1.05618   0.0010771
        2295     1.14873     1.05622  0.00107738
        2296     1.14873     1.05627  0.00107766
        2297     1.14874     1.05631  0.00107795
        2298     1.14874     1.05635  0.00107823
        2299     1.14873     1.05639  0.00107851
        2300     1.14872     1.05643  0.00107879
        2301     1.14871     1.05647  0.00107906
        2302     1.14869     1.05651  0.00107934
        2303     1.14867     1.05655  0.00107961
        2304     1.14864     1.05659  0.00107988
        2305      1.1486     1.05663  0.00108015
        2306     1.14857     1.05667  0.00108042
        2307     1.14852     1.05671  0.00108068
        2308     1.14847     1.05675  0.00108095
        2309     1.14842     1.05679  0.00108121
        2310     1.14836     1.05682  0.00108146
        2311      1.1483     1.05686  0.00108172
        2312     1.14823      1.0569  0.00108197
        2313     1.14816     1.05694  0.00108223
        2314     1.14808     1.05698  0.00108247
        2315       1.148     1.05702  0.00108272
        2316     1.14791     1.05706  0.00108296
        2317     1.14781      1.0571   0.0010832
        2318     1.14772     1.05714  0.00108344
        2319     1.14761     1.05718  0.00108368
        2320      1.1475     1.05722  0.00108391
        2321     1.14739     1.05726  0.00108414
        2322     1.14727      1.0573  0.00108436
        2323     1.14715     1.05733  0.00108459
        2324     1.14702     1.05737  0.00108481
        2325     1.14688     1.05741  0.00108502
        2326     1.14674     1.05745  0.00108524
        2327      1.1466     1.05749  0.00108545
        2328     1.14645     1.05753  0.00108565
        2329     1.14629     1.05756  0.00108585
        2330     1.14613      1.0576  0.00108605
        2331     1.14597     1.05764  0.00108625
        2332      1.1458     1.05768  0.00108644
        2333     1.14562     1.05772  0.00108663
        2334     1.14544     1.05775  0.00108681
        2335     1.14526     1.05779  0.00108699
        2336     1.14507     1.05783  0.00108717
        2337     1.14487     1.05787  0.00108734
        2338     1.14467      1.0579  0.00108751
        2339     1.14447     1.05794  0.00108768
        2340     1.14426     1.05798  0.00108784
        2341     1.14405     1.05801  0.00108799
        2342     1.14383     1.05805  0.00108815
        2343     1.14361     1.05809  0.00108829
        2344     1.14338     1.05812  0.00108844
        2345     1.14315     1.05816  0.00108858
        2346     1.14292     1.05819  0.00108871
        2347     1.14268     1.05823  0.00108884
        2348     1.14244     1.05827  0.00108897
        2349     1.14219      1.0583  0.00108909
        2350     1.14194     1.05834  0.00108921
        2351     1.14169     1.05837  0.00108932
        2352     1.14143     1.05841  0.00108943
        2353     1.14117     1.05844  0.00108954
        2354     1.14091     1.05848  0.00108964
        2355     1.14064     1.05851  0.00108973
        2356     1.14037     1.05855  0.00108983
        2357      1.1401     1.05858  0.00108991
        2358     1.13983     1.05862  0.00108999
        2359     1.13955     1.05865  0.00109007
        2360     1.13928     1.05869  0.00109015
        2361       1.139     1.05872  0.00109021
        2362     1.13872     1.05875  0.00109028
        2363     1.13844     1.05879  0.00109034
        2364     1.13815     1.05882  0.00109039
        2365     1.13787     1.05885  0.00109045
        2366     1.13759     1.05889  0.00109049
        2367      1.1373     1.05892  0.00109053
        2368     1.13702     1.05895  0.00109057
        2369     1.13674     1.05899  0.00109061
        2370     1.13646     1.05902  0.00109064
        2371     1.13617     1.05905  0.00109066
        2372     1.13589     1.05908  0.00109068
        2373     1.13561     1.05912   0.0010907
        2374     1.13534     1.05915  0.00109071
        2375     1.13506     1.05918  0.00109072
        2376     1.13479     1.05921  0.00109073
        2377     1.13451     1.05924  0.00109073
        2378     1.13425     1.05928  0.00109072
        2379     1.13398     1.05931  0.00109072
        2380     1.13372     1.05934  0.00109071
        2381     1.13346     1.05937  0.00109069
        2382     1.13321      1.0594  0.00109068
        2383     1.13296     1.05943  0.00109066
        2384     1.13271     1.05946  0.00109063
        2385     1.13247     1.05949   0.0010906
        2386     1.13223     1.05952  0.00109057
        2387       1.132     1.05955  0.00109054
        2388     1.13178     1.05958   0.0010905
        2389     1.13156     1.05961  0.00109046
        2390     1.13134     1.05964  0.00109042
        2391     1.13114     1.05967  0.00109037
        2392     1.13094      1.0597  0.00109032
        2393     1.13074     1.05973  0.00109027
        2394     1.13055     1.05976  0.00109022
        2395     1.13037     1.05979  0.00109016
        2396      1.1302     1.05982   0.0010901
        2397     1.13003     1.05985  0.00109004
        2398     1.12987     1.05988  0.00108998
        2399     1.12972     1.05991  0.00108991
        2400     1.12958     1.05994  0.00108984
        2401     1.12945     1.05997  0.00108977
        2402     1.12932        1.06   0.0010897
        2403      1.1292     1.06003  0.00108963
        2404     1.12909     1.06005  0.00108955
        2405     1.12899     1.06008  0.00108948
        2406     1.12889     1.06011   0.0010894
        2407      1.1288     1.06014  0.00108932
        2408     1.12873     1.06017  0.00108924
        2409     1.12866      1.0602  0.00108916
        2410      1.1286     1.06023  0.00108908
        2411     1.12854     1.06025    0.001089
        2412      1.1285     1.06028  0.00108891
        2413     1.12846     1.06031  0.00108883
        2414     1.12844     1.06034  0.00108874
        2415     1.12842     1.06037  0.00108866
        2416     1.12841     1.06039  0.00108857
        2417      1.1284     1.06042  0.00108848
        2418     1.12841     1.06045  0.00108839
        2419     1.12842     1.06048  0.00108831
        2420     1.12844     1.06051  0.00108822
        2421     1.12847     1.06054  0.00108813
        2422     1.12851     1.06056  0.00108805
        2423     1.12855     1.06059  0.00108796
        2424      1.1286     1.06062  0.00108787
        2425     1.12866     1.06065  0.00108778
        2426     1.12873     1.06068   0.0010877
        2427      1.1288      1.0607  0.00108761
        2428     1.12888     1.06073  0.00108753
        2429     1.12897     1.06076  0.00108744
        2430     1.12906     1.06079  0.00108736
        2431     1.12916     1.06082  0.00108727
        2432     1.12926     1.06084  0.00108719
        2433     1.12937     1.06087  0.00108711
        2434     1.12949      1.0609  0.00108703
        2435     1.12961     1.06093  0.00108695
        2436     1.12974     1.06096  0.00108687
        2437     1.12988     1.06099  0.00108679
        2438     1.13001     1.06101  0.00108671
        2439     1.13016     1.06104  0.00108664
        2440     1.13031     1.06107  0.00108656
        2441     1.13046      1.0611  0.00108649
        2442     1.13062     1.06113  0.00108642
        2443     1.13078     1.06116  0.00108635
        2444     1.13095     1.06118  0.00108628
        2445     1.13112     1.06121  0.00108621
        2446     1.13129     1.06124  0.00108614
        2447     1.13147     1.06127  0.00108608
        2448     1.13165      1.0613  0.00108601
        2449     1.13183     1.06133  0.00108595
        2450     1.13202     1.06136  0.00108589
        2451     1.13221     1.06139  0.00108583
        2452     1.13241     1.06141  0.00108578
        2453      1.1326     1.06144  0.00108572
        2454      1.1328     1.06147  0.00108567
        2455       1.133      1.0615  0.00108562
        2456     1.13321     1.06153  0.00108557
        2457     1.13342     1.06156  0.00108552
        2458     1.13362     1.06159  0.00108548
        2459     1.13383     1.06162  0.00108543
        2460     1.13405     1.06165  0.00108539
        2461     1.13426     1.06168  0.00108535
        2462     1.13448     1.06171  0.00108531
        2463     1.13469     1.06174  0.00108528
        2464     1.13491     1.06177  0.00108524
        2465     1.13513      1.0618  0.00108521
        2466     1.13535     1.06183  0.00108518
        2467     1.13557     1.06186  0.00108515
        2468      1.1358     1.06189  0.00108512
        2469     1.13602     1.06192   0.0010851
        2470     1.13624     1.06195  0.00108508
        2471     1.13647     1.06198  0.00108506
        2472      1.1367     1.06201  0.00108504
        2473     1.13692     1.06204  0.00108502
        2474     1.13715     1.06207  0.00108501
        2475     1.13737      1.0621    0.001085
        2476      1.1376     1.06213  0.00108499
        2477     1.13783     1.06216  0.00108498
        2478     1.13805     1.06219  0.00108498
        2479     1.13828     1.06222  0.00108497
        2480     1.13851     1.06225  0.00108497
        2481     1.13873     1.06228  0.00108497
        2482     1.13896     1.06231  0.00108497
        2483     1.13918     1.06234  0.00108498
        2484     1.13941     1.06237  0.00108499
        2485     1.13963     1.06241  0.00108499
        2486     1.13986     1.06244    0.001085
        2487     1.14008     1.06247  0.00108502
        2488      1.1403      1.0625  0.00108503
        2489     1.14052     1.06253  0.00108505
        2490     1.14074     1.06256  0.00108507
        2491     1.14096     1.06259  0.00108509
        2492     1.14118     1.06262  0.00108511
        2493      1.1414     1.06266  0.00108514
        2494     1.14161     1.06269  0.00108516
        2495     1.14183     1.06272  0.00108519
        2496     1.14204     1.06275  0.00108522
        2497     1.14225     1.06278  0.00108525
        2498     1.14246     1.06282  0.00108529
        2499     1.14267     1.06285  0.00108532
        2500     1.14288     1.06288  0.00108536
        2501     1.14308     1.06291   0.0010854
        2502     1.14329     1.06294  0.00108544
        2503     1.14349     1.06298  0.00108549
        2504     1.14369     1.06301  0.00108553
        2505     1.14389     1.06304  0.00108558
        2506     1.14409     1.06307  0.00108563
        2507     1.14428     1.06311  0.00108568
        2508     1.14448     1.06314  0.00108573
        2509     1.14467     1.06317  0.00108578
        2510     1.14486      1.0632  0.00108584
        2511     1.14505     1.06324  0.00108589
        2512     1.14523     1.06327  0.00108595
        2513     1.14542      1.0633  0.00108601
        2514      1.1456     1.06333  0.00108607
        2515     1.14578     1.06337  0.00108614
        2516     1.14595      1.0634   0.0010862
        2517     1.14613     1.06343  0.00108627
        2518      1.1463     1.06346  0.00108633
        2519     1.14647      1.0635   0.0010864
        2520     1.14664     1.06353  0.00108647
        2521     1.14681     1.06356  0.00108654
