#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         738     9.82217     9.42026   0.0225832
         739     9.53115     9.42041   0.0225531
         740     9.31323     9.42026   0.0225231
         741     9.28802     9.42009   0.0224934
         742      9.1633     9.41974   0.0224658
         743     9.15002     9.41938   0.0224385
         744      9.0994     9.41895   0.0224124
         745     9.01589      9.4184   0.0223889
         746     8.93371     9.41776   0.0223683
         747     8.88378     9.41704   0.0223498
         748      9.1423     9.41667   0.0223229
         749     9.64341     9.41698   0.0222952
         750     9.78468     9.41747   0.0222708
         751     9.53464     9.41762   0.0222417
         752     10.1169     9.41855   0.0222316
         753      10.113     9.41947   0.0222212
         754      10.073     9.42034   0.0222086
         755     10.1702     9.42133   0.0222014
         756      9.7467     9.42176   0.0221762
         757     9.90396      9.4224    0.022156
         758     9.99087     9.42315   0.0221395
         759     10.5007     9.42457   0.0221558
         760     10.4905     9.42597    0.022171
         761     10.0549      9.4268   0.0221573
         762     9.94653     9.42748   0.0221387
         763     9.75498     9.42791   0.0221138
         764      9.9301     9.42857   0.0220946
         765     9.92309     9.42922   0.0220752
         766     10.0592     9.43004   0.0220617
         767     9.69082     9.43038   0.0220356
         768      9.8302      9.4309    0.022013
         769     9.80025     9.43138   0.0219896
         770     10.5096     9.43278   0.0220056
         771     10.2642     9.43386   0.0220035
         772     10.5548     9.43531   0.0220228
         773     10.5725     9.43678   0.0220434
         774     10.5558     9.43823   0.0220623
         775     10.2109     9.43922   0.0220564
         776       9.826     9.43972   0.0220336
         777     10.0407     9.44049   0.0220188
         778     9.84037     9.44101   0.0219965
         779     9.36678     9.44091   0.0219684
         780     9.42922      9.4409   0.0219403
         781     9.78701     9.44134   0.0219167
         782     9.45695     9.44136   0.0218886
         783     9.63096      9.4416    0.021862
         784     9.92604     9.44222   0.0218429
         785     9.76035     9.44263   0.0218188
         786     9.57063     9.44279   0.0217917
         787     9.52118     9.44289   0.0217642
         788     9.64154     9.44314    0.021738
         789     9.47339     9.44318   0.0217105
         790     9.28763     9.44298   0.0216839
         791     8.68019     9.44202    0.021678
         792      9.1619     9.44167   0.0216535
         793     9.19849     9.44136   0.0216283
         794      9.7111      9.4417   0.0216038
         795     9.66121     9.44197   0.0215783
         796     9.56435     9.44213   0.0215518
         797     9.67281     9.44242   0.0215267
         798     9.70577     9.44275   0.0215022
         799     9.50509     9.44283   0.0214755
         800     8.84135     9.44207   0.0214618
         801      9.3188     9.44192   0.0214355
         802     9.38464     9.44185   0.0214089
         803     9.44505     9.44185   0.0213823
         804     9.73111     9.44221   0.0213587
         805     9.73685     9.44258   0.0213353
         806     9.42419     9.44256   0.0213089
         807     9.21735     9.44228   0.0212843
         808     9.88187     9.44282   0.0212649
         809      9.9164     9.44341   0.0212467
         810     10.2462      9.4444   0.0212435
         811     10.3645     9.44553   0.0212476
         812     10.3166      9.4466   0.0212485
         813     10.6446     9.44808   0.0212734
         814     10.0283     9.44879   0.0212592
         815     9.75466     9.44917   0.0212364
         816     9.84801     9.44965    0.021216
         817     10.0056     9.45033    0.021201
         818       9.935     9.45093   0.0211833
         819     9.98102     9.45157   0.0211673
         820     9.70656     9.45189   0.0211438
         821     9.79079      9.4523   0.0211221
         822     9.37948     9.45221   0.0210966
         823     9.54187     9.45232   0.0210712
         824     9.50995     9.45239   0.0210458
         825     9.62066     9.45259   0.0210213
         826     9.08063     9.45214   0.0210006
         827     8.98117     9.45157    0.020983
         828     9.07079     9.45111   0.0209626
         829     9.09584     9.45068   0.0209417
         830     9.12527     9.45029   0.0209202
         831     9.09503     9.44986   0.0208994
         832     9.24432     9.44962   0.0208757
         833     9.03734     9.44912   0.0208565
         834     8.95283     9.44853     0.02084
         835      8.8864     9.44785   0.0208259
         836     9.54836     9.44797   0.0208013
         837     9.32493     9.44783    0.020777
         838     9.47186     9.44786   0.0207522
         839     9.28195     9.44766   0.0207285
         840     9.36354     9.44756    0.020704
         841     9.13311     9.44718   0.0206828
         842     9.01076     9.44667   0.0206647
         843     8.92926     9.44605   0.0206493
         844     9.47767     9.44609   0.0206249
         845     9.59635     9.44627   0.0206012
         846      9.5638     9.44641   0.0205773
         847     9.33333     9.44627   0.0205535
         848     9.25652     9.44605   0.0205305
         849     10.0507     9.44676   0.0205186
         850     10.0099     9.44742   0.0205052
         851     9.69684     9.44772   0.0204832
         852     10.0301      9.4484   0.0204705
         853     10.2254     9.44931   0.0204668
         854     10.4087     9.45044   0.0204737
         855     10.2829     9.45141   0.0204728
         856     10.4056     9.45252   0.0204793
         857     10.1377     9.45332    0.020471
         858     10.1002     9.45408    0.020461
         859     9.53723     9.45417   0.0204374
         860     9.44966     9.45417   0.0204136
         861      9.2506     9.45393   0.0203913
         862     9.34455     9.45381    0.020368
         863     9.31158     9.45364   0.0203451
         864     9.28611     9.45345   0.0203225
         865     9.65207     9.45368   0.0203003
         866     9.41031     9.45363   0.0202769
         867     9.12646     9.45325    0.020257
         868     9.02632     9.45276   0.0202396
         869     8.73116     9.45193   0.0202334
         870     9.19684     9.45163   0.0202122
         871     9.25457     9.45141   0.0201903
         872     8.91651     9.45079   0.0201765
         873     9.21432     9.45052   0.0201552
         874     8.59616     9.44955   0.0201558
         875     9.12815     9.44918   0.0201361
         876     8.88385     9.44853   0.0201235
         877      9.3025     9.44837   0.0201012
         878     9.65873     9.44861   0.0200797
         879     9.76901     9.44897   0.0200602
         880     9.99788     9.44959   0.0200471
         881     10.1125     9.45035   0.0200385
         882     10.0162     9.45099    0.020026
         883      10.178     9.45181   0.0200203
         884      10.384     9.45287   0.0200254
         885     10.3439     9.45387    0.020028
         886     10.1672     9.45468   0.0200216
         887     10.8613     9.45626   0.0200617
         888     10.6926     9.45766   0.0200874
         889     10.6839     9.45904   0.0201121
         890     10.1389      9.4598    0.020104
         891     10.2914     9.46073   0.0201031
         892     9.99101     9.46133   0.0200894
         893     10.4779     9.46247   0.0200991
         894     10.1612     9.46325   0.0200918
         895     10.0574     9.46391   0.0200803
         896     9.91537     9.46441   0.0200642
         897     10.2105     9.46525   0.0200591
         898     9.86775     9.46569   0.0200418
         899     9.99835     9.46629   0.0200282
         900     9.35684     9.46617   0.0200063
         901     9.33435     9.46602   0.0199847
         902     9.29569     9.46583   0.0199634
         903     9.50853     9.46588   0.0199413
         904     9.43378     9.46584   0.0199193
         905     9.51521      9.4659   0.0198974
         906     9.56734     9.46601   0.0198757
         907     9.73117      9.4663    0.019856
         908     9.63151     9.46648   0.0198349
         909     10.0248      9.4671   0.0198226
         910     9.90253     9.46758   0.0198066
         911     9.52236     9.46764    0.019785
         912     9.66408     9.46785   0.0197644
         913     9.18531     9.46754   0.0197452
         914     9.35731     9.46742    0.019724
         915     9.94121     9.46794   0.0197092
         916     9.77062     9.46827   0.0196905
         917     9.51058     9.46832   0.0196691
         918     9.46556     9.46831   0.0196476
         919     9.07908     9.46789   0.0196308
         920     9.30559     9.46771   0.0196103
         921     9.32968     9.46756   0.0195896
         922     9.80914     9.46793   0.0195718
         923     9.55471     9.46803   0.0195508
         924     9.12568     9.46766   0.0195332
         925     9.70074     9.46791   0.0195137
         926     10.0809     9.46857   0.0195038
         927      9.7949     9.46892    0.019486
         928     9.72731      9.4692    0.019467
         929     9.49345     9.46923    0.019446
         930     9.76624     9.46955   0.0194277
         931      9.4669     9.46954   0.0194069
         932     9.09099     9.46914   0.0193903
         933      9.1452     9.46879   0.0193726
         934     8.92844     9.46821   0.0193605
         935     9.21651     9.46794   0.0193417
         936     9.17937     9.46763   0.0193235
         937     9.60897     9.46779   0.0193035
         938     10.0854     9.46844   0.0192941
         939     9.97104     9.46898    0.019281
         940     9.69948     9.46922    0.019262
         941     9.81178     9.46959    0.019245
         942     10.1155     9.47027   0.0192368
         943     9.97681     9.47081   0.0192239
         944     10.2993     9.47169   0.0192235
         945     10.0603     9.47231   0.0192133
         946     10.0526     9.47293   0.0192028
         947     9.77386     9.47324   0.0191851
         948        9.85     9.47364    0.019169
         949     9.52736      9.4737   0.0191489
         950     9.66536      9.4739   0.0191298
         951     9.45098     9.47387   0.0191097
         952     9.40664      9.4738   0.0190897
         953     9.18543      9.4735   0.0190721
         954     9.26069     9.47328   0.0190534
         955     9.40592     9.47321   0.0190336
         956     9.50915     9.47325   0.0190137
         957     9.31532     9.47308   0.0189946
         958     9.93331     9.47356   0.0189808
         959     9.69731     9.47379   0.0189625
         960     9.10535     9.47341   0.0189466
         961     9.35718     9.47329   0.0189273
         962     8.96481     9.47276    0.018915
         963     8.75664     9.47202   0.0189099
         964     8.61969     9.47113    0.018911
         965     8.57639     9.47021   0.0189141
         966     8.52527     9.46923   0.0189198
         967     8.34683     9.46807   0.0189358
         968     9.13074     9.46772   0.0189194
         969      8.8051     9.46703   0.0189123
         970     8.53259     9.46607   0.0189173
         971     8.55931     9.46514   0.0189208
         972     8.85542     9.46451   0.0189118
         973     8.67458      9.4637   0.0189098
         974     8.67134     9.46288   0.0189078
         975     8.47091     9.46187   0.0189158
         976     8.62708     9.46101   0.0189157
         977     9.17834     9.46072   0.0188986
         978     9.56639     9.46083   0.0188796
         979     9.46666     9.46084   0.0188603
         980     9.47653     9.46085   0.0188411
         981     9.65494     9.46105   0.0188229
         982     9.73793     9.46133   0.0188058
         983     9.64594     9.46152   0.0187876
         984     9.86419     9.46193    0.018773
         985     10.3915     9.46287   0.0187776
         986     10.1796      9.4636   0.0187727
         987     10.0138     9.46416   0.0187619
         988     9.52093     9.46422    0.018743
         989     9.90783     9.46466   0.0187294
         990     9.61037     9.46481   0.0187111
         991     9.22816     9.46457   0.0186937
         992     9.32157     9.46443   0.0186755
         993     9.26903     9.46423   0.0186577
         994     9.26023     9.46403     0.01864
         995     9.49471     9.46406   0.0186213
         996     9.68945     9.46428    0.018604
         997     10.2365     9.46506   0.0186015
         998     9.56465     9.46516   0.0185831
         999     9.81465     9.46551   0.0185678
        1000     9.69121     9.46573   0.0185506
        1001     9.82381     9.46609   0.0185355
        1002      9.5349     9.46616   0.0185171
        1003     9.49702     9.46619   0.0184987
        1004     9.50872     9.46623   0.0184803
        1005     9.71758     9.46648   0.0184636
        1006     9.31628     9.46633   0.0184459
        1007     9.30319     9.46617   0.0184283
        1008     9.21571     9.46592   0.0184117
        1009     9.78909     9.46624   0.0183962
        1010     9.62666      9.4664   0.0183787
        1011     9.66138     9.46659   0.0183615
        1012     9.88429     9.46701    0.018348
        1013     9.72861     9.46727   0.0183317
        1014     9.19146     9.46699   0.0183156
        1015     9.58361     9.46711    0.018298
        1016     9.86882      9.4675   0.0182842
        1017     9.67447     9.46771   0.0182674
        1018     9.88504     9.46812    0.018254
        1019     10.3575     9.46899    0.018257
        1020     10.0605     9.46957   0.0182483
        1021     10.2836     9.47037   0.0182478
        1022      10.781     9.47165    0.018275
        1023     10.3899     9.47255   0.0182791
        1024     10.0227     9.47308   0.0182692
        1025     10.1226     9.47372   0.0182623
        1026     9.66539     9.47391   0.0182455
        1027     10.0499     9.47447   0.0182363
        1028     9.69585     9.47468   0.0182199
        1029     9.45362     9.47466   0.0182022
        1030     9.30975      9.4745   0.0181852
        1031     9.83941     9.47485    0.018171
        1032     9.59299     9.47497   0.0181538
        1033     9.52369     9.47502   0.0181363
        1034     9.46982     9.47501   0.0181187
        1035     9.50975     9.47504   0.0181012
        1036      9.3945     9.47497   0.0180839
        1037     9.44112     9.47493   0.0180665
        1038      9.5966     9.47505   0.0180495
        1039      9.4986     9.47507   0.0180322
        1040     10.3374      9.4759   0.0180339
        1041     10.3368     9.47673   0.0180355
        1042     10.1968     9.47742   0.0180314
        1043     9.85999     9.47779   0.0180179
        1044     9.26061     9.47758   0.0180018
        1045      9.1675     9.47728    0.017987
        1046     9.09367     9.47692   0.0179736
        1047     9.14883      9.4766   0.0179591
        1048     9.44056     9.47657    0.017942
        1049     9.30125      9.4764   0.0179257
        1050     9.36569      9.4763   0.0179089
        1051     9.40383     9.47623    0.017892
        1052     9.69534     9.47644   0.0178762
        1053     9.45413     9.47641   0.0178593
        1054     9.12665     9.47608   0.0178454
        1055     8.79029     9.47543   0.0178403
        1056      8.5926      9.4746    0.017843
        1057     9.14943     9.47429   0.0178288
        1058     8.87703     9.47372   0.0178209
        1059     9.06064     9.47333   0.0178083
        1060     9.18321     9.47306   0.0177936
        1061     9.04623     9.47266   0.0177814
        1062     9.33163     9.47253   0.0177651
        1063     9.28093     9.47235   0.0177493
        1064     9.20037     9.47209   0.0177345
        1065     9.05717      9.4717   0.0177221
        1066     9.51107     9.47174   0.0177055
        1067     9.50236     9.47177    0.017689
        1068     9.60661     9.47189   0.0176729
        1069     9.82604     9.47222   0.0176594
        1070     9.61678     9.47236   0.0176434
        1071      9.2838     9.47218   0.0176279
        1072     9.32906     9.47205   0.0176119
        1073     9.19397     9.47179   0.0175974
        1074     9.14547     9.47149   0.0175836
        1075     8.96291     9.47101   0.0175736
        1076     9.00431     9.47058   0.0175627
        1077     9.37935     9.47049   0.0175466
        1078     9.11997     9.47017   0.0175333
        1079     9.04546     9.46978   0.0175215
        1080     9.17813     9.46951   0.0175073
        1081     9.07751     9.46914   0.0174949
        1082     8.78595     9.46851   0.0174901
        1083     8.86238     9.46795   0.0174829
        1084     8.82402     9.46736   0.0174769
        1085     8.64079      9.4666   0.0174774
        1086     8.56326     9.46576    0.017481
        1087     8.73573     9.46509   0.0174779
        1088     8.92608      9.4646   0.0174688
        1089      8.9756     9.46415   0.0174585
        1090       8.986     9.46371    0.017448
        1091     8.89436     9.46319   0.0174399
        1092      9.2579       9.463   0.0174249
        1093     9.24594      9.4628   0.0174101
        1094      9.1517     9.46252   0.0173965
        1095      8.8723     9.46198    0.017389
        1096     9.10566     9.46165   0.0173761
        1097     9.08393     9.46131   0.0173637
        1098     9.46627     9.46131   0.0173479
        1099     8.88124     9.46078   0.0173401
        1100     8.89009     9.46027   0.0173321
        1101     8.78237     9.45965   0.0173273
        1102     9.09625     9.45932   0.0173147
        1103      9.3419     9.45921   0.0172994
        1104     9.19914     9.45898   0.0172853
        1105     9.73503     9.45923   0.0172715
        1106     9.93651     9.45966   0.0172612
        1107     9.77246     9.45994   0.0172479
        1108     9.88524     9.46033   0.0172367
        1109     9.39445     9.46027   0.0172212
        1110     8.96384     9.45982   0.0172115
        1111     9.40276     9.45977   0.0171961
        1112     9.30147     9.45963   0.0171812
        1113     9.03364     9.45924     0.01717
        1114     8.76797     9.45862   0.0171658
        1115     8.88531     9.45811   0.0171581
        1116     8.87548     9.45759   0.0171507
        1117     8.84164     9.45704   0.0171442
        1118     8.85108     9.45649   0.0171374
        1119     9.34691      9.4564   0.0171224
        1120      9.4203     9.45636   0.0171072
        1121     9.08783     9.45603    0.017095
        1122     9.06841     9.45569   0.0170833
        1123      9.0806     9.45535   0.0170714
        1124     8.93222     9.45489   0.0170625
        1125     8.98874     9.45447   0.0170524
        1126     8.66916     9.45378   0.0170515
        1127     9.24051     9.45359   0.0170374
        1128     9.39177     9.45353   0.0170224
        1129     9.61018     9.45367   0.0170079
        1130     10.0826     9.45423   0.0170019
        1131     10.1245     9.45482   0.0169972
        1132     9.71515     9.45505   0.0169838
        1133     9.73701      9.4553   0.0169706
        1134     10.2734     9.45602    0.016971
        1135     10.6102     9.45704   0.0169865
        1136     10.2232     9.45771   0.0169849
        1137     10.1172     9.45829   0.0169798
        1138     9.96385     9.45874   0.0169707
        1139     10.1229     9.45932   0.0169659
        1140      10.434     9.46018   0.0169725
        1141       9.944      9.4606   0.0169629
        1142     9.74518     9.46085   0.0169499
        1143     9.44609     9.46084   0.0169351
        1144      9.6197     9.46097   0.0169208
        1145     9.48661       9.461   0.0169061
        1146      9.5685     9.46109   0.0168916
        1147     9.53422     9.46115    0.016877
        1148     9.51323      9.4612   0.0168623
        1149     9.18639     9.46096   0.0168494
        1150      9.2137     9.46075   0.0168361
        1151      9.5104     9.46079   0.0168215
        1152     9.77055     9.46106    0.016809
        1153     10.1991      9.4617   0.0168067
        1154     10.2863     9.46241   0.0168073
        1155     10.0234      9.4629   0.0167997
        1156     9.83761     9.46322   0.0167883
        1157     9.78615      9.4635   0.0167761
        1158     9.56754     9.46359   0.0167619
        1159     9.72164     9.46381   0.0167489
        1160     9.32285     9.46369   0.0167349
        1161     9.47057      9.4637   0.0167205
        1162     9.61511     9.46383   0.0167066
        1163     9.53958     9.46389   0.0166924
        1164     9.78569     9.46417   0.0166803
        1165     9.48283     9.46419    0.016666
        1166      9.1353      9.4639   0.0166541
        1167     9.23693     9.46371    0.016641
        1168     9.22162      9.4635    0.016628
        1169     9.53396     9.46356   0.0166139
        1170     9.68184     9.46375   0.0166008
        1171     9.30435     9.46361   0.0165871
        1172     9.67187     9.46379   0.0165739
        1173     9.15329     9.46353   0.0165619
        1174     8.70849     9.46288   0.0165603
        1175     8.83334     9.46235   0.0165549
        1176     8.77939     9.46177    0.016551
        1177     9.09642     9.46146   0.0165398
        1178     9.27899      9.4613   0.0165265
        1179     9.04661     9.46095   0.0165162
        1180     9.06718     9.46062   0.0165056
        1181     9.15302     9.46036   0.0164937
        1182     9.44846     9.46035   0.0164797
        1183     9.76504      9.4606   0.0164678
        1184     9.23981     9.46042    0.016455
        1185     9.31905      9.4603   0.0164415
        1186     9.97577     9.46073   0.0164334
        1187     10.1119     9.46128   0.0164287
        1188     9.73619     9.46151   0.0164165
        1189     9.85874     9.46185   0.0164061
        1190     9.45267     9.46184   0.0163923
        1191     9.18978     9.46161   0.0163801
        1192     9.44977      9.4616   0.0163664
        1193     9.55484     9.46168   0.0163529
        1194     9.65157     9.46184   0.0163399
        1195     9.53093     9.46189   0.0163264
        1196     9.71895     9.46211   0.0163141
        1197     9.73076     9.46233    0.016302
        1198     9.85855     9.46266   0.0162918
        1199     9.90039     9.46303   0.0162823
        1200     9.62981     9.46317   0.0162693
