#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         288     2.61132     1.57302   0.0670239
         289     2.53493     1.57635   0.0668746
         290     2.51763     1.57959   0.0667227
         291      2.4024     1.58242   0.0665533
         292     1.99351     1.58383   0.0663403
         293     1.69162      1.5842   0.0661149
         294     1.55021     1.58408   0.0658901
         295     1.41195      1.5835   0.0656694
         296     1.61388      1.5836   0.0654476
         297     1.41998     1.58305   0.0652295
         298     1.36038      1.5823   0.0650149
         299     1.32667     1.58145   0.0648031
         300     1.06827     1.57973   0.0646097
         301     1.24912     1.57864   0.0644043
         302     1.43421     1.57816   0.0641929
         303    0.817963     1.57565     0.06403
         304     1.10767     1.57411   0.0638379
         305     1.28657     1.57317   0.0636356
         306     1.08214     1.57156   0.0634478
         307    0.957343     1.56956   0.0632727
         308     1.26732     1.56858   0.0630749
         309     1.74135     1.56914   0.0628732
         310     1.64195     1.56937   0.0626708
         311     1.74049     1.56992   0.0624717
         312     1.72965     1.57044   0.0622736
         313     1.69099     1.57082   0.0620758
         314     1.37465      1.5702   0.0618813
         315     1.45482     1.56983   0.0616859
         316     1.16426     1.56855   0.0615041
         317     0.90599     1.56646   0.0613456
         318     1.36639     1.56583   0.0611559
         319     1.18347     1.56463   0.0609759
         320     1.52091     1.56449   0.0607855
         321     1.76484     1.56512   0.0605993
         322     1.44403     1.56474   0.0604123
         323     1.48572      1.5645   0.0602258
         324       1.747     1.56506   0.0600425
         325     1.42423     1.56463   0.0598593
         326     1.50873     1.56445    0.059676
         327     1.41887     1.56401   0.0594951
         328     2.11585     1.56569   0.0593375
         329     2.01719     1.56706    0.059173
         330     1.78967     1.56774   0.0589976
         331     1.80643     1.56846   0.0588237
         332     1.80343     1.56917   0.0586508
         333     1.99913     1.57046   0.0584889
         334     1.80249     1.57115   0.0583179
         335      1.6491     1.57139   0.0581443
         336     2.01615     1.57271   0.0579863
         337     2.13096     1.57437   0.0578379
         338     2.07467     1.57585   0.0576857
         339     1.86101     1.57669   0.0575217
         340     1.94842     1.57778   0.0573629
         341     1.59254     1.57782   0.0571947
         342     1.79342     1.57846   0.0570309
         343     1.35924     1.57782   0.0568682
         344     1.28743     1.57697   0.0567092
         345       1.848     1.57776   0.0565503
         346     1.59501     1.57781   0.0563868
         347     1.40946     1.57732   0.0562264
         348     1.45427     1.57697    0.056066
         349      1.4883     1.57671   0.0559059
         350     1.23507     1.57574   0.0557547
         351     1.24418     1.57479   0.0556038
         352     1.65575     1.57502   0.0554464
         353     1.83333     1.57576   0.0552941
         354     1.24791     1.57483   0.0551457
         355      1.3529      1.5742   0.0549939
